#{"t_start": 1552509974.8279428, "env_id": "Baxter-v0"}
r,l,t
-1.742825,4,21600.724337
-1.742815,4,21652.980282
-2.460619,6,21719.354238
-2.087403,5,21777.693867
-10.057305,20,21895.871749
-1.742931,4,21949.522679
-2.053354,5,22006.734272
-2.05323,5,22070.771432
-1.742822,4,22129.265043
-1.742824,4,22181.461478
-0.406116,1,22193.059284
-2.025668,5,22251.309025
-2.311018,6,22312.593118
-2.025557,5,22369.573733
-1.742947,4,22423.936253
-2.025557,5,22480.777507
-2.226554,5,22535.96514
-2.053094,5,22593.352995
-2.298775,5,22650.917789
-1.742943,4,22700.638481
-2.034867,5,22741.441318
-1.742814,4,22791.2718
-1.742932,4,22841.593804
-1.742929,4,22894.429444
-2.053228,5,22950.718327
-2.102605,5,23009.561623
-1.743046,4,23064.349169
-1.742821,4,23124.323483
-2.05336,5,23185.35124
-1.742828,4,23236.228228
-2.260275,5,23293.28452
-1.742925,4,23345.226411
-3.998968,10,23427.382913
-1.742841,4,23480.926838
-1.742942,4,23532.399813
-2.025796,5,23590.037843
-2.126566,5,23649.54115
-2.260278,5,23706.563818
-1.742942,4,23756.671359
-1.74304,4,23805.922426
-1.742732,4,23856.793742
-2.126709,5,23913.994582
-2.087954,5,23974.888482
-2.053233,5,24037.277202
-5.114032,12,24129.575209
-1.742953,4,24180.54968
-1.742947,4,24231.517135
-1.742846,4,24284.967623
-1.742946,4,24337.423524
-1.743055,4,24390.897533
-1.742852,4,24444.137678
-0.433364,1,24457.243906
-1.742969,4,24511.532061
-2.087435,5,24569.819889
-1.743057,4,24623.387306
-1.742952,4,24676.167188
-0.433232,1,24689.056672
-2.341424,5,24747.404785
-1.742946,4,24800.521556
-2.126879,5,24860.562946
-2.087699,5,24916.679807
-1.74296,4,24970.525202
-1.742962,4,25024.485151
-0.433265,1,25036.917449
-1.742851,4,25088.995711
-1.742861,4,25143.059277
-1.743283,4,25195.204156
-1.743066,4,25246.772585
-1.743577,4,25299.485938
-2.122616,5,25341.899544
-1.742969,4,25392.472998
-1.742849,4,25444.178315
-1.742862,4,25494.312923
-0.433024,1,25507.749239
-1.743067,4,25561.887875
-1.742969,4,25616.62248
-0.433355,1,25630.091343
-0.435592,1,25645.442326
-0.450909,1,25660.52469
-1.742957,4,25712.565147
-2.025478,5,25768.693215
-1.742972,4,25821.333239
-1.742969,4,25873.341464
-2.111473,5,25932.385785
-0.40883,1,25945.148897
-1.742969,4,25997.95718
-1.742868,4,26052.540611
-0.433419,1,26067.489556
-1.742975,4,26123.088601
-1.742967,4,26180.576122
-0.43327,1,26195.270702
-2.099409,5,26261.193162
-2.260317,5,26327.687359
-1.742966,4,26381.961384
-1.742971,4,26434.391184
-1.742871,4,26487.477484
-1.743079,4,26540.509453
-1.742969,4,26592.323938
-0.433398,1,26605.952023
-0.435467,1,26620.794366
-1.742975,4,26672.634297
-0.433371,1,26685.780379
-2.838027,6,26751.818136
-1.743086,4,26803.865407
-2.111634,5,26861.089951
-0.408759,1,26873.962677
-2.025637,5,26930.443044
-1.742984,4,26982.337129
-0.433437,1,26995.309728
-1.742977,4,27047.212728
-1.74287,4,27100.569008
-1.742863,4,27154.144016
-1.742987,4,27207.353188
-1.742987,4,27259.672287
-0.433247,1,27272.479936
-1.742994,4,27325.788705
-1.742757,4,27379.121479
-1.742877,4,27430.817996
-1.743093,4,27483.995992
-1.742873,4,27537.800186
-1.743089,4,27591.690314
-0.433038,1,27605.166063
-2.111501,5,27662.854845
-1.742978,4,27715.713626
-1.742988,4,27767.9029
-1.74309,4,27821.389874
-0.433146,1,27834.405063
-1.7434,4,27886.951135
-1.743091,4,27939.925979
-2.260354,5,27998.105437
-1.742999,4,28049.059137
-1.742982,4,28101.028767
-1.742873,4,28152.693875
-0.433065,1,28166.327102
-0.435083,1,28180.485297
-1.743091,4,28231.825158
-0.459764,1,28243.243244
-2.341461,5,28301.867787
-1.74299,4,28353.462916
-1.742977,4,28405.958259
-1.74299,4,28459.973821
-1.742976,4,28512.218271
-1.742877,4,28564.426015
-1.743091,4,28616.378223
-1.743091,4,28671.538231
-1.742873,4,28726.259988
-1.742884,4,28783.7906
-1.743094,4,28836.551821
-1.742994,4,28888.779505
-1.743096,4,28941.385154
-1.742892,4,28994.315525
-1.742885,4,29048.236507
-1.743206,4,29104.601542
-2.364931,5,29160.998606
-1.742975,4,29214.866732
-2.422954,5,29272.411987
-1.74311,4,29326.506836
-0.43328,1,29339.643036
-1.742888,4,29393.499996
-1.743009,4,29445.650913
-1.742901,4,29497.185555
-1.743094,4,29550.245659
-1.742996,4,29601.648402
-1.743006,4,29653.288628
-1.743007,4,29707.121366
-1.742888,4,29760.92499
-1.7429,4,29813.746463
-1.742993,4,29866.54721
-0.433051,1,29880.091746
-1.743007,4,29932.170607
-0.433267,1,29944.838276
-0.435343,1,29959.013445
-0.451426,1,29972.95569
-1.74311,4,30023.132899
-1.743001,4,30075.554088
-1.743113,4,30125.924766
