#{"t_start": 1553567548.5954885, "env_id": "Baxter-v0"}
r,l,t
-3.832424,10,14025.216923
-2.887186,11,14068.302957
-3.845871,10,14110.34346
-4.134416,12,14156.554677
-2.681568,7,14194.552319
-2.83111,10,14235.193375
-2.824111,9,14281.10142
-2.191227,6,14317.327459
-3.127,9,14361.33303
-3.312993,9,14405.355552
-2.634907,7,14436.491063
-3.059678,7,14479.917807
-2.499973,8,14522.148676
-3.212461,9,14562.071803
-3.898402,9,14606.389345
-2.863525,12,14658.256214
-3.054667,7,14696.672184
-2.620447,7,14736.088499
-3.281947,9,14781.772299
-2.600435,8,14818.587129
-2.878471,7,14850.763891
-2.995275,10,14889.556786
-2.895467,7,14927.438349
-2.40873,7,14958.990117
-2.839229,8,14992.516135
-2.083402,7,15024.429215
-2.512759,9,15069.515246
-2.323279,8,15109.346916
-2.88851,8,15151.085903
-2.921677,9,15194.302401
-2.0654,8,15229.872698
-3.427458,7,15263.422447
-3.414283,8,15304.329494
-3.491543,9,15350.14814
-3.373839,9,15393.38001
-2.511642,8,15434.701088
-2.159285,8,15476.389715
-2.410491,8,15519.163313
-2.865063,12,15571.417661
-4.075325,10,15611.079653
-3.349919,8,15644.512668
-2.370522,7,15682.006113
-2.054421,7,15720.764781
-2.271985,8,15761.130996
-2.940376,10,15800.8178
-3.331293,10,15840.349187
-3.862437,13,15896.091033
-2.320219,9,15941.005863
-2.960513,9,15987.111243
-2.713935,7,16025.854106
-2.422423,8,16067.563669
-2.336872,7,16099.673625
-2.358463,8,16139.679572
-2.991193,10,16180.895348
-2.539324,7,16220.120033
-3.305881,9,16258.274278
-2.635523,9,16303.36606
-1.865993,7,16335.441913
-2.362136,8,16377.558328
-2.449987,8,16412.124519
-2.125831,7,16450.875945
-2.422113,8,16490.853272
-2.236177,6,16526.016337
-2.407488,7,16564.293953
-2.289834,7,16602.461912
-2.7337,7,16639.961349
-1.879713,7,16677.233158
-2.387962,8,16717.06275
-2.750751,7,16754.305218
-2.08316,7,16787.30598
-2.76964,10,16834.205882
-1.910665,7,16871.242883
-2.400535,7,16909.935583
-2.444648,8,16951.965098
-2.156134,8,16993.018651
-2.132887,7,17031.18878
-2.513663,8,17070.784005
-2.032418,8,17110.038037
-2.024413,8,17149.499474
-14.60414,32,17242.617214
-1.947672,7,17280.316805
-6.72538,17,17344.814722
-0.547981,1,17349.194491
-2.051855,8,17382.124308
-1.951407,7,17413.34839
-2.885835,7,17450.821996
-1.956649,7,17481.336532
-2.778436,8,17522.522712
-3.174928,8,17555.334159
-2.196161,7,17587.351094
-2.115345,7,17625.814042
-2.781493,8,17662.249106
-2.272819,9,17705.60885
-2.1482,7,17743.103706
-3.870063,9,17785.97954
-2.710339,9,17828.88054
-2.98626,8,17863.208682
-2.456601,8,17902.657314
-2.498729,8,17944.580857
-2.156433,7,17976.537743
-1.953359,7,18007.38486
-1.860241,6,18035.810915
-2.570461,7,18066.446305
-2.30102,8,18101.802402
-2.877446,8,18137.111347
-1.947336,7,18173.966362
-1.947192,7,18211.894729
-1.835043,6,18246.88319
-2.560934,7,18283.937784
-1.947153,7,18321.266281
-1.946966,7,18358.572337
-2.035062,8,18398.483529
-2.155107,7,18437.947445
-2.044308,8,18478.74586
-2.164768,7,18518.155492
-2.199903,7,18556.349674
-2.06088,8,18590.19733
-1.969893,7,18621.366282
-1.965959,7,18659.050695
-2.389985,7,18690.749889
-1.965747,7,18728.615951
-3.600703,11,18778.925094
-2.530344,9,18823.899786
-1.970756,7,18856.12735
-2.200094,7,18895.498182
-1.965803,7,18933.527563
-2.410307,8,18972.83259
-2.809697,7,19010.019586
-2.212319,7,19042.671653
-2.684745,8,19077.568527
-1.971948,7,19108.754463
-1.850786,6,19143.901242
-2.522919,8,19185.541502
-1.850896,6,19220.488023
-2.060464,8,19253.606132
-2.496993,9,19296.941928
-1.974957,7,19335.099241
-2.208235,8,19376.509048
-2.07935,8,19416.867874
-2.091027,8,19457.353671
-2.617081,7,19494.797192
-2.5403,8,19530.794744
-2.913696,8,19564.620317
-2.25629,9,19608.135451
-2.172007,7,19641.80524
-2.010718,7,19674.034165
-2.240612,7,19707.449924
-2.010776,7,19739.163378
-2.004207,7,19776.926477
-2.004078,7,19815.1464
-2.425262,7,19853.832313
-2.009969,7,19885.8002
-3.786614,11,19930.913919
-2.003987,7,19969.577018
-2.102668,8,20003.738306
-2.114297,8,20044.758741
-2.025067,7,20083.370424
-2.251507,7,20122.091027
-2.127911,8,20156.919976
-2.036032,7,20194.308804
-2.036318,7,20233.350369
-2.793568,8,20273.904604
-2.036138,7,20312.043688
-2.036086,7,20350.287095
-2.466139,7,20381.60977
-2.226289,7,20420.5617
-2.04254,7,20452.669346
-2.0413,7,20484.92047
-2.041307,7,20517.064492
-2.036027,7,20554.016991
-2.03581,7,20592.195499
-2.041063,7,20624.230153
-2.035766,7,20662.38296
-2.036045,7,20700.808401
-2.261063,7,20739.592132
-2.943961,9,20783.164872
-2.043436,7,20815.086174
-2.03596,7,20852.395581
-2.035784,7,20890.82798
-2.040885,7,20922.408332
-2.035584,7,20960.455535
-2.04084,7,20991.561106
-2.035697,7,21030.096153
-2.040801,7,21062.765496
-2.035652,7,21101.713503
-2.346794,7,21140.485239
-2.041729,7,21171.948848
-2.447885,8,21212.704453
-2.270531,8,21254.672049
-2.324161,8,21296.584342
-2.040408,7,21329.134493
-2.226015,7,21368.68513
-2.447726,8,21410.363394
-2.040304,7,21441.831637
-2.035432,7,21479.841603
-2.200945,7,21512.211982
-2.485894,7,21544.213046
-2.035369,7,21582.909788
-2.232872,7,21615.948257
-2.035138,7,21654.722613
-2.040301,7,21686.468014
-2.267755,7,21719.611108
-2.139863,8,21754.126955
-2.046766,7,21791.790707
-2.046598,7,21830.09372
-2.151422,8,21863.831293
-2.582499,7,21901.586992
-2.065655,7,21933.458302
-2.245639,7,21972.841962
-2.064414,7,22004.964915
-2.293099,8,22046.320709
-2.669392,7,22083.464745
-2.483318,7,22121.333801
-2.057764,7,22159.465369
-2.062904,7,22191.29051
-2.427574,8,22233.577667
-2.057554,7,22272.049217
-2.214013,7,22310.957409
-2.057682,7,22349.491323
-2.062931,7,22381.45439
-2.057796,7,22419.605237
-2.057479,7,22457.53968
-2.057602,7,22495.959163
-2.062861,7,22527.435482
-2.062904,7,22558.898634
-2.272273,8,22600.117079
-2.270004,8,22641.467753
-2.505885,7,22672.871337
-2.057357,7,22711.370146
-2.057498,7,22749.674774
-2.160281,8,22790.398732
-2.286614,7,22829.540326
-2.065727,7,22868.328278
-2.065829,7,22907.417587
-2.441037,7,22939.745602
-2.072103,7,22971.408395
-2.065478,7,23009.488071
-2.199204,8,23043.140507
-2.069869,7,23075.538511
-2.285375,8,23111.084567
-2.065562,7,23149.587814
-2.070642,7,23181.345746
-2.065532,7,23219.83131
-2.826642,8,23254.928045
-2.065488,7,23293.562712
-2.065299,7,23331.193887
-2.065412,7,23369.447062
-2.065249,7,23407.801225
-2.065397,7,23447.197019
-2.278349,8,23488.286893
-2.065369,7,23526.776856
-2.070537,7,23558.980149
-2.065497,7,23597.116968
-2.065317,7,23635.391302
-2.065133,7,23673.07974
-2.169195,8,23713.92494
-2.073082,7,23752.60196
-2.073219,7,23791.047072
-2.266306,7,23823.978546
-2.079896,7,23855.889021
-2.442701,7,23893.640446
-2.079463,7,23925.457542
-2.078645,7,23956.824202
-2.07853,7,23988.665186
-2.078578,7,24020.482767
-2.078479,7,24052.146762
-2.073084,7,24089.7409
-2.078172,7,24121.147048
-2.078419,7,24153.461818
-2.072867,7,24191.864675
-2.078241,7,24223.901332
-2.072812,7,24261.83977
-2.07282,7,24300.019317
-2.078146,7,24331.672252
-2.072968,7,24369.190102
-2.072949,7,24407.707075
-2.07277,7,24446.321569
-2.07289,7,24485.123403
-2.072686,7,24523.447312
-2.078088,7,24555.394264
-2.072684,7,24593.488284
-2.072818,7,24631.269269
-2.072646,7,24669.172016
-2.45021,8,24704.032503
-2.077944,7,24735.317725
-2.078085,7,24766.922705
-2.072578,7,24804.971076
-2.072553,7,24844.007572
-2.072577,7,24881.760223
-2.072677,7,24920.034886
-2.072517,7,24957.980838
-2.077829,7,24990.398011
-2.072503,7,25028.892688
-2.072424,7,25066.854528
-2.077921,7,25099.248104
-2.599643,8,25142.220503
-2.072397,7,25180.984447
-2.072543,7,25219.885717
-2.072666,7,25258.345654
-2.072325,7,25296.970468
-2.072295,7,25334.866618
-2.077684,7,25366.812686
-2.072279,7,25404.853502
-2.520221,7,25436.510782
-2.080401,7,25468.049661
-2.07221,7,25505.989241
-2.072357,7,25543.447073
-2.077617,7,25575.414002
-2.072472,7,25613.663607
-2.072146,7,25652.294322
-2.077851,7,25683.780267
-2.072099,7,25720.884235
-2.077468,7,25752.891799
-2.077612,7,25785.064233
-2.072041,7,25823.063088
-2.077419,7,25855.120996
-2.072172,7,25893.186729
-2.077383,7,25924.419126
-1.942706,6,25959.562442
-2.692835,7,25991.233904
-2.07196,7,26029.016086
-2.072124,7,26067.156295
-2.072198,7,26105.456583
-2.077323,7,26137.128788
-2.077276,7,26169.895571
-2.077277,7,26202.08329
-2.071799,7,26240.039753
-2.514097,9,26284.508729
-2.071878,7,26322.976739
-2.07202,7,26361.477591
-2.076992,7,26393.185108
-2.071834,7,26431.269712
-2.071809,7,26469.408406
-2.071967,7,26507.270646
-3.613906,10,26549.309223
-2.07161,7,26587.010507
-2.076962,7,26619.01376
-2.071567,7,26657.835517
-2.071705,7,26696.328472
-2.071692,7,26734.588537
-2.076809,7,26766.44833
-2.077103,7,26799.033632
-2.077105,7,26830.907557
-2.077126,7,26862.80743
-2.077017,7,26894.949025
-2.077098,7,26926.245518
-2.176124,8,26967.192821
-2.075616,7,26998.626193
-2.071391,7,27036.385875
-2.373342,8,27071.58527
-2.071501,7,27110.195141
-2.07671,7,27143.257983
-2.076852,7,27175.313233
-2.076947,7,27206.681938
-2.071404,7,27244.389312
-2.076638,7,27275.735296
-2.076763,7,27307.001452
-2.076748,7,27338.134126
-2.071515,7,27376.559326
-2.076631,7,27409.020761
-2.071485,7,27447.483842
-2.07128,7,27485.48087
-2.071274,7,27523.847841
-2.076461,7,27555.312015
-2.076544,7,27587.950945
-2.071057,7,27625.83983
-2.071354,7,27663.999383
-2.076408,7,27696.095224
-2.071315,7,27734.723537
-2.071129,7,27773.321058
-2.071278,7,27811.802042
-2.07633,7,27843.388419
-2.071097,7,27880.901931
-2.076301,7,27912.134825
-2.076471,7,27944.782183
-2.071191,7,27983.381801
-2.071039,7,28021.267968
-2.070873,7,28059.688189
-2.076243,7,28093.019733
-2.070979,7,28130.781438
-2.076299,7,28161.768613
-2.070791,7,28200.16857
-2.076041,7,28231.733939
-2.070889,7,28269.832396
-2.070916,7,28308.339222
-1.941334,6,28344.188573
-2.070983,7,28382.595044
-1.941306,6,28418.640109
-2.077195,7,28450.763108
-1.947721,6,28480.210074
-2.070945,7,28518.626398
-2.076003,7,28550.647919
-2.070741,7,28588.552574
-2.070762,7,28626.127297
-2.075979,7,28658.193176
-2.076083,7,28690.127059
-2.070692,7,28729.139513
-2.075886,7,28761.471746
-2.076121,7,28792.308312
-2.070657,7,28830.721111
-2.075911,7,28862.510688
-0.206781,1,28868.774545
-2.078886,7,28907.091078
-2.079039,7,28945.980178
-2.078859,7,28984.530829
-2.078997,7,29023.675973
-2.084141,7,29056.062594
-2.079124,7,29093.758132
-2.078779,7,29132.04099
-2.078786,7,29170.517857
-2.078742,7,29208.060036
-2.084155,7,29239.011218
-2.084244,7,29270.523483
-2.07892,7,29308.604577
-2.078915,7,29346.900742
-2.078847,7,29385.439827
-2.084047,7,29418.320696
-2.078987,7,29457.16157
-2.078944,7,29495.447564
-2.078836,7,29534.097056
-2.078792,7,29572.685783
-2.083999,7,29605.51821
-2.078927,7,29643.869022
-2.078715,7,29683.237958
-2.083853,7,29715.625107
-2.078684,7,29754.595903
-2.083993,7,29787.042192
-1.954383,6,29817.150877
-2.085281,7,29849.665105
-2.078635,7,29887.936766
-2.083865,7,29919.618946
-2.078625,7,29957.909112
-2.078439,7,29996.348571
-2.078421,7,30035.266583
-2.083802,7,30067.979935
-1.947869,6,30103.987312
-2.078556,7,30141.952547
-1.948011,6,30177.830038
-2.078477,7,30216.305875
-2.184276,8,30256.936438
-2.084432,7,30295.101518
-2.310734,7,30328.260077
-2.09131,7,30360.654859
-2.089762,7,30393.16256
-2.084542,7,30431.227875
-2.39814,7,30470.3782
-2.090829,7,30502.512062
-2.084653,7,30540.907358
-2.525154,7,30579.907238
-2.092307,7,30611.7894
-2.381987,8,30654.227347
-2.084292,7,30693.122085
-2.089645,7,30725.526025
-2.084406,7,30763.887328
-2.084076,7,30802.030016
-2.089535,7,30833.853462
-1.953202,6,30869.534638
-2.090913,7,30900.911081
-2.084348,7,30939.876733
-2.089522,7,30971.589386
-2.089652,7,31003.136617
-2.089866,7,31034.167921
-2.084276,7,31072.450436
-2.089596,7,31104.285684
-2.08963,7,31136.180669
-2.084254,7,31173.995661
-2.084361,7,31212.708108
-2.089503,7,31244.215088
-2.084198,7,31282.765833
-2.089345,7,31315.478472
-2.084151,7,31358.274051
-1.959039,6,31389.384835
-2.084111,7,31434.788776
