#{"t_start": 1554012966.2535565, "env_id": "Baxter-v0"}
r,l,t
-6.973141,26,18037.046484
-2.732223,8,18077.513926
-3.039537,10,18123.135274
-36.482039,101,18209.765702
-9.305732,22,18285.403862
-5.356271,14,18345.488838
-4.705097,11,18395.540045
-13.535536,26,18483.583651
-5.191489,17,18546.655678
-9.354461,34,18654.511467
-6.587108,16,18712.375302
-11.828375,24,18800.033129
-4.892751,11,18842.29805
-9.580296,27,18940.288543
-8.651371,24,19027.459612
-3.516836,11,19071.834156
-5.530455,14,19125.365907
-5.089216,13,19180.148767
-4.959826,21,19261.348394
-3.377959,13,19317.545018
-7.044559,24,19396.516556
-6.707846,15,19458.673825
-7.565045,17,19526.789144
-8.616467,21,19603.694978
-4.650534,12,19655.826002
-5.691078,13,19706.702855
-6.396957,14,19754.973425
-2.907662,9,19800.945299
-6.492663,30,19912.582951
-0.227509,1,19918.857955
-6.476538,28,20010.896379
-3.788233,12,20063.005434
-8.884235,24,20143.848998
-7.386039,18,20211.385533
-8.078257,20,20288.815283
-4.252639,12,20340.29132
-6.768831,18,20411.243942
-6.875401,19,20481.647779
-5.618113,15,20541.442077
-4.358365,15,20603.767258
-9.117328,20,20673.871774
-7.610222,29,20775.051007
-4.878505,13,20824.430479
-5.251912,18,20893.905942
-3.900344,13,20942.528871
-4.657383,17,21009.045604
-4.781404,14,21061.123194
-2.985044,11,21105.029397
-3.783556,13,21161.544062
-4.404512,18,21228.567036
-0.640091,5,21250.438086
-9.198433,35,21366.077977
-3.682333,9,21411.482964
-3.847511,15,21470.958019
-5.242702,11,21515.208489
-8.297234,26,21601.51244
-4.512568,12,21647.552665
-5.585148,22,21724.548158
-3.259741,12,21778.417422
-36.338098,96,21889.276727
-7.014383,15,21946.23757
-4.130637,20,22022.716783
-5.927795,14,22075.239992
-5.601767,22,22156.539616
-6.882402,16,22221.971441
-3.458895,13,22272.797024
-5.587453,13,22325.091171
-5.787437,13,22378.54253
-7.684694,16,22432.479074
-3.567456,13,22480.177424
-6.112397,13,22527.103318
-3.724321,11,22568.960552
-4.532566,14,22624.578436
-6.798383,24,22700.960783
-3.652574,12,22751.087772
-6.281745,17,22817.220696
