#{"t_start": 1553553569.8333821, "env_id": "Baxter-v0"}
r,l,t
-2.788338,15,130.94412
-6.890902,19,225.775348
-3.849019,15,314.606722
-0.21043,1,323.81537
-6.95338,27,446.943749
-12.052836,34,608.0344
