#{"t_start": 1552945111.798914, "env_id": "Baxter-v0"}
r,l,t
-6.618654,21,47489.420305
-9.720354,27,47822.938955
-4.40096,13,48004.443784
-7.242154,24,48304.550589
-3.614768,12,48489.237006
-2.858926,9,48635.623725
-2.782297,11,48799.751612
-7.454364,17,49026.905971
-7.811456,20,49297.253036
-3.558891,8,49434.805781
-7.322852,18,49670.718671
-7.074794,16,49890.203842
-1.54375,5,49998.248757
-9.401947,32,50387.114236
-6.376387,18,50648.216314
-6.507347,18,50835.532129
-4.775671,20,51089.906728
-21.333975,37,51468.15886
-4.958705,17,51672.186722
-3.726595,21,51907.159638
-4.421495,12,52064.575246
-7.939569,18,52278.984747
-4.257973,11,52427.588179
-3.132073,9,52536.402007
-4.803721,19,52751.086631
-5.215703,22,52988.543483
-3.696253,11,53114.709316
-7.970298,21,53328.971442
-6.844544,18,53517.003053
-3.952471,11,53646.197574
-1.709452,5,53720.473341
-8.413529,20,53950.323617
-5.524609,17,54142.322518
-4.544608,12,54299.361786
-3.769328,15,54461.959619
-5.409933,15,54652.066194
-6.816768,16,54842.387272
-13.005052,31,55175.677709
-4.202383,12,55308.820759
-4.041099,11,55457.793663
-14.037122,33,55785.887419
-3.466389,11,55934.532587
-4.935006,13,56098.512832
-8.057239,18,56308.828059
-2.546671,7,56421.257256
-3.882228,13,56585.049593
-4.292848,14,56757.719513
-4.053782,11,56907.489606
-9.907799,42,57316.375733
-4.979188,13,57477.876447
-3.061845,10,57613.355874
-5.30523,14,57788.94618
-7.70769,24,58037.373062
-8.238305,25,58297.757204
-9.252226,25,58560.95155
-6.723327,20,58761.290202
-4.312341,11,58911.187734
-3.848819,10,59045.876771
-9.994857,25,59303.018461
-4.734995,14,59465.892462
-2.931136,12,59614.773494
-7.140555,24,59856.867967
-9.149748,26,60118.696337
-5.420796,13,60278.563644
-4.239466,19,60483.640743
-3.472059,10,60597.369887
-6.614537,25,60864.044747
-3.936047,14,61027.346138
-5.379967,22,61267.532715
-3.800887,12,61427.594717
-7.515518,22,61657.834492
-3.366765,12,61806.389661
-5.072855,15,61986.295454
-11.858187,29,62286.487997
-2.836533,10,62424.455084
-5.124856,15,62604.129743
-1.863343,6,62703.177677
-5.382138,14,62875.857682
-8.674111,20,63093.184649
-9.673938,41,63496.145675
-0.046358,1,63518.338254
-15.49814,36,63881.112097
-3.609834,11,64027.063425
-6.960644,20,64254.374181
-4.308962,14,64431.864653
-5.346402,16,64622.520239
-1.69186,5,64715.128732
-6.092152,19,64930.777675
-5.99076,17,65130.497357
-3.216934,10,65266.677184
-5.341896,18,65469.143563
-12.65171,26,65743.74096
-4.306934,15,65918.635599
-2.951514,9,66046.457034
-2.029801,6,66148.805451
