#{"t_start": 1554080484.078236, "env_id": "Baxter-v0"}
r,l,t
-3.103899,11,17684.393013
-4.724825,16,17753.902852
-4.292511,13,17811.980458
-5.525854,14,17870.530984
-8.263751,20,17943.843026
-2.029846,9,17983.136954
-6.335027,15,18048.127282
-4.289427,13,18099.138362
-2.91778,10,18148.257112
-2.768621,8,18189.778023
-6.749692,20,18264.443818
-2.090455,9,18310.072798
-4.50886,11,18356.97789
-2.509934,8,18393.627284
-3.682923,11,18440.365878
-2.813921,9,18488.316724
-5.306498,17,18555.100124
-4.646979,18,18630.443032
-6.050256,18,18699.639793
-5.674209,16,18769.007144
-4.328713,17,18833.094307
-3.620181,10,18885.081446
-5.207174,14,18952.042786
-3.427366,9,19000.353974
-4.384346,12,19050.886549
-3.229468,12,19100.346923
-5.995858,19,19177.315837
-1.33355,4,19208.573677
-5.796155,27,19312.191473
-7.85313,23,19405.279771
-2.778676,8,19449.921428
-5.737354,20,19524.354131
-5.601854,15,19591.07846
-4.128132,11,19645.922494
-4.033809,15,19713.029619
-6.020877,15,19783.240562
-3.83546,11,19829.201262
-3.720027,10,19873.951661
-2.417142,10,19917.840404
-4.859165,20,19996.080199
-6.627923,15,20056.359554
-12.191262,23,20152.707351
-3.092206,8,20199.008164
-15.102152,33,20316.25617
-3.290454,9,20364.291441
-4.60987,16,20435.615739
-4.057119,11,20489.574832
-3.597648,10,20541.055273
-4.490182,17,20608.139796
-4.499687,12,20665.469544
-6.097972,19,20743.844157
-5.636312,14,20808.636207
-2.443499,7,20850.39251
-8.327595,24,20946.58489
-4.75996,12,20996.895988
-3.772403,11,21045.634769
-8.502429,18,21115.03417
-3.633213,11,21161.119745
-5.008353,14,21220.052442
-8.873397,22,21308.58205
-15.681986,28,21419.132062
-2.371224,8,21464.436306
-3.320503,8,21509.693794
-2.908476,8,21555.016723
-3.384498,9,21603.755135
-3.654142,9,21652.478628
-2.956827,8,21698.165692
-11.726754,32,21822.047945
-11.006079,24,21912.159384
-5.00422,17,21984.795856
-10.726548,19,22058.983191
-5.596973,16,22130.257313
-4.263697,15,22196.66907
-3.189546,12,22254.36712
-5.785076,19,22333.311762
-1.786123,5,22361.642791
-4.474945,16,22430.743567
-2.654876,8,22476.221877
-5.918181,15,22536.031206
-5.632666,14,22597.64583
-3.746423,11,22650.245738
-6.615596,17,22714.517576
-3.847107,10,22758.852955
-5.054673,15,22820.524522
-4.594075,13,22876.030416
-7.158049,20,22960.272687
-4.895715,12,23011.459631
-12.104408,32,23126.701497
-2.599411,9,23168.11409
-2.085673,5,23203.724467
-3.615779,10,23256.500447
-9.71865,21,23344.086662
-4.555442,10,23395.882199
-1.981057,6,23427.289958
-2.702032,10,23469.495779
-3.363527,10,23514.448012
-2.344282,8,23551.012124
-2.331309,7,23587.364577
-3.03034,10,23638.418457
-11.287262,27,23739.331547
-4.802862,12,23796.673437
-5.103878,14,23861.283619
-4.420804,12,23912.992946
-3.86365,10,23963.548716
-10.693356,28,24074.115303
-3.499192,10,24124.756099
-2.272212,7,24159.200035
-2.487709,8,24203.548609
-4.530347,11,24257.829788
-5.170738,21,24342.995157
-6.209081,21,24429.561681
-5.021108,11,24483.424488
-2.561616,7,24516.757092
-2.045927,6,24554.693369
-2.499474,9,24602.118577
-3.53805,12,24659.349669
-5.010543,19,24732.923415
-46.645114,101,24813.486958
-2.326718,7,24850.104508
-4.250145,23,24949.793911
-2.715851,6,24987.143638
-2.865441,7,25020.685159
-2.668095,6,25056.473459
-4.449108,12,25111.530423
-5.617549,15,25169.621513
-9.505088,21,25245.222766
-4.538085,16,25306.137024
-3.44378,8,25349.668629
-3.724147,10,25391.690153
-4.109386,10,25439.579652
-7.050922,13,25496.633618
-2.946676,8,25539.795824
-2.621325,7,25580.36071
-7.686352,19,25657.487275
-4.334626,10,25700.947648
-2.670133,7,25734.677354
-4.658484,9,25774.04881
-7.14955,15,25832.487894
-2.277847,5,25866.380973
-6.244298,15,25924.472964
-4.558073,9,25969.084188
-5.420622,14,26022.710182
-2.874036,7,26061.678538
-3.429018,7,26100.587791
-2.682891,6,26137.267114
-2.698759,7,26176.253433
-6.24347,16,26243.499307
-3.58534,8,26286.442539
-3.464825,7,26319.276286
-2.596275,7,26359.794198
-2.990153,8,26396.267348
-4.11587,11,26448.06177
-3.649469,9,26493.254269
-12.261253,30,26605.181649
-5.164606,10,26653.327141
-4.868184,10,26703.048561
-6.66882,13,26757.234229
-2.709627,6,26787.477418
-2.904448,7,26827.971621
-4.877251,10,26877.35777
-4.344222,10,26919.011581
-5.47382,12,26966.704735
-3.863768,9,27013.221665
-3.618208,8,27050.413951
-4.742122,11,27095.9241
-3.136284,7,27136.135099
-7.307521,16,27201.045402
-7.113858,15,27263.906645
-3.290385,8,27305.702384
-3.290693,9,27352.835557
-4.04288,10,27394.096323
-5.082987,12,27449.428136
-9.119334,26,27541.883452
-12.863198,25,27631.824446
-4.668984,10,27673.584426
-8.938451,17,27740.348534
-3.204837,8,27775.621201
-3.767547,8,27817.862032
-7.614437,14,27880.416267
-11.087398,21,27956.06782
-3.332852,10,27997.921831
-4.557799,13,28056.410726
-3.631638,9,28096.550506
-5.402457,12,28150.575781
-3.733528,9,28196.532559
-4.286782,10,28244.808583
-3.729358,11,28294.832928
-2.585584,6,28331.944495
-5.856606,12,28387.241185
-7.799482,16,28457.358016
-5.235744,10,28506.969291
-3.991285,8,28542.041085
-4.16797,10,28583.65738
-2.964086,7,28617.414069
-3.233914,7,28657.790277
-4.294102,9,28704.728415
-6.739754,15,28768.795197
-3.95959,10,28818.518998
-3.215941,8,28855.223698
-3.124755,8,28897.505025
-4.451624,11,28943.701157
-3.660092,9,28984.372494
-5.069995,12,29033.031983
-3.676391,8,29069.492291
-2.104321,5,29103.149384
-4.693587,11,29154.789429
-2.639125,6,29185.620144
-2.075711,5,29219.429271
-3.71859,10,29261.460422
-3.083468,7,29301.171556
-2.585653,6,29337.727167
-4.439189,11,29390.67258
-8.333218,16,29457.051864
-5.811757,15,29522.397568
-3.24494,8,29565.782141
-3.903431,10,29614.855192
-3.047694,6,29644.819302
-2.982272,8,29688.253051
-3.731968,9,29732.354059
-3.099613,7,29773.219052
-4.652891,11,29817.646396
-3.183215,7,29859.180849
-4.318523,10,29900.633001
-5.239112,10,29944.613576
-2.925222,7,29984.415465
