#{"t_start": 1554685342.1267204, "env_id": "Baxter-v0"}
r,l,t
-3.198655,14,16925.050774
-2.310407,7,16960.102828
-3.09279,9,17007.7939
-2.894251,10,17051.948241
-3.372742,11,17098.671345
-3.041701,13,17150.754278
-1.454001,5,17176.825933
-4.199747,14,17234.65924
-2.979071,9,17283.159642
-3.714856,15,17349.234273
-2.552538,14,17415.805658
-3.395533,10,17458.778688
-2.401508,8,17494.159603
-2.333429,9,17539.89268
-3.201776,9,17580.024984
-1.766567,5,17614.516954
-4.917429,12,17673.304858
-2.577996,8,17708.411707
-4.629278,14,17766.500992
-2.918184,7,17800.03859
-2.727325,9,17846.533837
-3.267181,8,17890.593326
-2.427403,8,17927.217386
-3.802482,10,17975.168019
-1.413076,4,18007.023494
-1.867911,5,18034.933047
-1.826518,5,18069.29671
-3.00136,10,18113.309269
-2.864595,9,18153.949242
-4.276964,12,18209.27593
-3.438838,12,18261.756158
-2.274048,7,18302.404098
-2.968711,9,18342.478744
-2.771585,8,18378.441574
-0.291992,1,18385.855621
-3.1563,9,18424.51132
-1.732915,6,18460.743218
-3.660403,10,18510.32369
-2.763069,8,18553.673761
-5.115615,15,18609.228439
-3.731252,10,18659.072014
-2.56951,8,18703.561346
-2.458672,8,18746.30056
-2.5393,8,18782.793214
-2.266801,8,18824.805453
-2.322259,9,18871.080626
-7.055865,18,18946.734906
-4.233485,13,18997.8682
-4.197515,10,19045.761602
-1.877777,7,19084.440204
-2.472209,7,19125.194486
-1.836762,5,19152.89031
-2.910158,11,19197.680661
-2.669018,9,19242.44932
-3.01689,9,19288.079127
-1.937205,6,19324.803472
-1.729603,6,19355.407196
-2.089589,6,19392.661184
-3.211771,9,19431.742977
-6.349408,20,19511.224605
-2.567792,6,19541.443179
-2.846991,8,19585.760062
-1.92267,6,19623.397825
-4.179459,11,19673.78889
-1.441557,4,19697.750855
-2.194747,7,19730.887962
-2.065591,5,19764.408669
-2.820883,9,19804.383299
-4.32883,12,19856.600398
-1.433522,4,19887.45236
-1.901227,6,19924.934922
-3.182332,9,19964.359349
-2.2668,6,20001.453321
-2.093785,6,20031.501367
-5.903847,20,20110.680272
-2.382265,8,20146.226532
-2.597912,7,20180.293202
-2.405411,7,20220.267862
-2.161206,6,20250.240249
-4.447197,11,20294.229937
-3.65704,11,20346.744488
-3.337352,11,20400.012558
-1.803683,5,20434.419361
-4.884864,14,20495.07397
-1.7857,6,20532.226153
-3.016425,11,20585.043243
-3.712893,10,20633.811872
-3.047679,9,20681.447168
-3.738539,9,20728.755695
-2.99664,8,20770.301415
-2.265271,6,20808.56271
-3.275438,10,20857.887494
-3.435044,11,20910.834935
-2.955932,13,20963.96824
-3.520844,10,21008.187815
-2.271109,7,21041.861447
-2.332114,10,21083.532797
-2.812088,8,21125.31746
-2.2193,6,21163.350717
-1.480896,4,21194.722364
-1.490525,4,21219.426528
-2.368074,8,21262.54694
-4.425474,12,21317.960712
-3.013814,9,21363.861007
-3.413723,9,21410.350573
-4.636943,13,21471.522012
-2.141257,5,21498.967276
-1.886301,5,21526.926563
-3.980263,10,21568.977775
-2.899563,8,21613.200045
-2.378291,6,21648.807407
-2.476499,7,21689.376452
-4.521456,20,21769.694592
-1.488036,4,21795.152636
-3.220201,9,21842.706725
-1.919603,5,21870.202225
-5.860719,13,21930.747004
-2.595367,7,21971.814112
-1.870111,6,22008.767151
-4.923939,16,22074.454349
-3.461548,8,22117.284007
-2.076335,5,22144.175931
-1.92015,7,22183.424311
-2.931278,7,22223.74725
-2.20738,7,22256.646832
-2.545085,7,22296.128087
-1.992425,6,22325.900515
-2.015869,6,22365.011679
-1.760551,5,22399.159277
-2.627022,7,22433.930306
-1.689625,5,22468.700015
-3.765041,11,22518.860945
-2.142866,6,22556.069813
-3.184815,10,22599.819219
-1.894935,5,22634.799942
-2.042208,6,22673.057447
-2.1131,7,22713.59234
-1.894779,5,22749.219992
-3.299036,11,22803.335603
-3.372655,11,22847.522313
-1.686504,5,22875.607201
-2.147525,7,22908.91958
-2.981327,9,22949.074933
-2.160321,5,22976.326108
-2.085128,10,23023.443443
-4.018652,11,23076.248756
-2.201588,8,23111.513747
-2.021533,6,23149.819194
-2.900322,10,23197.393409
-2.708459,9,23244.224762
-0.2641,1,23250.674548
-2.128733,6,23288.364465
-3.36171,9,23335.277231
-3.102215,7,23375.958518
-2.971378,8,23417.531255
-1.520043,4,23449.374372
-2.806198,8,23493.676787
-1.520053,4,23524.379529
-2.82235,8,23565.056854
-2.318233,6,23602.428343
-3.467571,9,23639.824753
-1.519924,4,23670.616544
-1.849936,6,23700.177691
-2.652111,8,23734.805599
-3.741899,9,23780.459568
-1.722935,5,23814.295609
-1.915778,5,23848.928409
-1.794203,5,23882.553715
-1.520195,4,23912.851579
-4.810733,10,23960.783171
-6.604293,17,24029.562907
-2.289107,7,24069.171984
-4.035916,12,24117.019932
-2.229428,6,24145.896082
-2.478113,6,24175.426337
-0.415408,1,24182.608652
-1.80841,5,24209.205972
-2.446831,7,24247.430389
-2.047166,6,24284.344792
-2.183538,5,24310.381893
-2.77091,8,24354.304298
-5.254122,11,24407.664463
-1.956559,5,24441.119274
-4.053542,12,24497.042963
-2.869754,9,24542.261786
