#{"t_start": 1552012883.265359, "env_id": "Baxter-v0"}
r,l,t
-5.654881,21,117.937145
-3.216415,16,203.931963
-5.065181,28,348.102811
-5.550879,25,472.161678
-0.702697,4,510.829301
-3.086846,11,574.615811
-4.71007,20,669.904961
-2.680126,12,737.861619
-13.488209,38,888.298305
-1.280632,9,939.546973
-9.029834,34,1077.674343
-1.070573,8,1130.812872
-3.116583,11,1177.466994
-3.397833,14,1241.444297
-2.082947,12,1290.917182
-8.429842,37,1434.63636
-3.130102,13,1496.696314
-2.357072,15,1566.934056
-3.002921,16,1638.797132
-9.546792,26,1739.862439
-3.113314,16,1811.986887
-7.883664,30,1940.321019
-3.236443,15,2010.519635
-5.247719,18,2089.793468
-6.129742,22,2184.874893
-4.648019,15,2256.735005
-2.421622,10,2298.50657
-5.315064,22,2390.751632
-4.329877,24,2489.660068
-4.190918,19,2576.515978
-4.189712,17,2654.079247
-13.486683,41,2827.963167
-11.779527,35,2948.717323
-9.556378,35,3088.810562
-9.864532,25,3212.667476
-6.768486,26,3335.941008
-11.726858,41,3492.673382
-0.241036,1,3501.137585
-10.22997,31,3621.110712
-1.440083,6,3657.903668
-0.233706,1,3665.659564
-4.233977,19,3751.410357
-1.142627,5,3785.646727
-4.433673,22,3875.535791
-6.908335,24,3957.828972
-13.264725,33,4055.179998
-2.530117,15,4106.859056
-7.077322,24,4188.336943
-5.930291,22,4262.203462
-3.08769,12,4299.566031
-5.367912,19,4368.145712
-3.316421,10,4404.700981
-4.444337,14,4456.807024
-6.970441,19,4507.601758
-11.273082,25,4583.231937
-3.668965,12,4630.632847
-5.113224,16,4681.802387
-8.080605,36,4789.762181
-13.922341,38,4909.848978
-4.037824,13,4958.30228
-4.417381,15,5013.869458
-5.037465,19,5081.394198
-7.590171,20,5142.398478
-2.448455,12,5190.307743
-3.692181,13,5242.661291
-6.823419,23,5323.05655
-4.422392,15,5372.818956
-3.744929,20,5441.984223
-12.439954,33,5555.662549
-7.689831,29,5650.271423
-4.008692,12,5700.292153
-7.773154,30,5807.311557
-3.277434,14,5857.560661
-3.154336,12,5906.564002
-3.194684,10,5950.798562
-3.536501,12,5992.450397
-2.316553,10,6036.724346
-5.776489,17,6102.403122
-4.16217,15,6160.477116
-10.490585,28,6243.904068
-5.816836,24,6323.75519
-3.024361,11,6372.07059
-6.518281,17,6434.690788
-6.148602,31,6541.442215
-6.24097,16,6592.666484
-10.996609,26,6673.857841
-4.911275,31,6767.796084
-6.060292,25,6842.907442
-3.598038,12,6883.116874
-8.834466,19,6938.682184
-14.729477,39,7044.067093
-5.725768,17,7098.844965
-5.436227,24,7170.616002
-12.330572,29,7254.983618
-5.141684,22,7323.339329
-7.971525,21,7386.73034
-2.629297,12,7434.604505
-7.010111,18,7483.04861
-4.631932,16,7542.547666
-2.507629,11,7577.378048
-2.992209,8,7613.976418
-5.21683,16,7673.316193
-5.755129,15,7732.184763
-5.530277,18,7789.251091
-0.340976,1,7795.746893
-4.087024,15,7852.182445
-3.023947,15,7911.705121
-4.821071,11,7955.077603
-6.148686,15,8001.216143
-8.73926,22,8062.035065
-5.085077,15,8113.438271
-2.787053,8,8146.934798
-4.464109,19,8206.325724
-3.382323,14,8253.715196
-3.436423,12,8299.489791
-3.819908,10,8338.74535
-4.320516,10,8379.967544
-4.727456,16,8429.651431
-3.024068,10,8462.599001
-5.494198,17,8524.553936
-4.595924,12,8563.200043
-7.397126,19,8629.345047
-4.921636,14,8681.532703
-7.210345,21,8749.316384
-3.779771,11,8788.071784
-8.201422,20,8858.264342
-2.987339,10,8898.575231
-42.188268,101,9056.547685
-11.594418,24,9141.036854
-5.845075,13,9192.801721
-6.847553,25,9275.140957
-10.775184,38,9388.863699
-6.97339,24,9470.47868
-4.224944,15,9528.241842
-5.979654,14,9575.355385
-3.720089,9,9616.319289
-4.555588,12,9657.986295
-2.448771,8,9687.629951
-8.122666,23,9768.020347
-8.980867,27,9860.080811
-64.740779,101,9937.594373
-3.349933,10,9980.196713
-4.025118,27,10066.811724
-3.907581,14,10110.52953
-2.503936,9,10140.347728
-8.34352,21,10214.112327
-3.818937,9,10252.464241
-11.251256,25,10326.372418
-4.26515,10,10367.971198
-3.835375,12,10415.344075
-2.961279,13,10466.121339
-2.78374,9,10507.737076
-6.133731,16,10565.463926
-3.716181,10,10598.632122
-4.740314,15,10645.187962
-5.056836,16,10690.44474
-3.314715,9,10725.643967
-3.755949,9,10754.580957
-5.251893,24,10826.459864
-4.975353,16,10873.976951
-4.101206,11,10909.106209
-3.799583,11,10949.476637
-4.723588,14,10991.528541
-2.653642,9,11019.031292
-3.303704,9,11049.481302
-3.642803,11,11083.685215
-4.00678,11,11115.632771
-6.147821,15,11160.125105
-5.019593,14,11209.709299
-3.404577,9,11245.719703
-4.321739,16,11291.859012
-1.99953,7,11322.570152
-8.38604,33,11430.281086
-3.409435,9,11469.566428
-3.834274,11,11505.893039
-2.525077,8,11534.92875
-2.881384,10,11578.395748
-3.343571,9,11609.868636
-3.967768,11,11645.256947
-1.817635,6,11668.672312
-2.870345,10,11701.606128
-5.882838,19,11762.156699
-3.087988,10,11802.815653
-3.434427,11,11847.317075
-4.366107,17,11909.152342
-5.417487,15,11964.043563
-3.02569,10,11998.047127
-2.81391,9,12038.812516
-27.803564,65,12215.256502
-7.545038,23,12287.183336
-2.796399,7,12317.642112
-3.730818,9,12347.229575
-4.164128,11,12382.60054
-2.873718,9,12413.15892
-2.895271,8,12440.479626
-2.961495,9,12468.696357
-2.276259,9,12505.25916
-3.534533,10,12545.210419
-2.861146,8,12571.727905
-4.654479,13,12617.591622
-4.08104,9,12646.93176
-3.972255,11,12688.88158
-14.308213,61,12867.905809
-2.809637,8,12902.355366
-10.091371,28,12984.620406
-2.460349,7,13010.603391
-2.243081,8,13047.760326
-2.290816,8,13085.242233
-2.69453,8,13114.793035
-2.532315,8,13151.61678
-2.882066,7,13185.440285
-33.525921,68,13253.897702
-3.126375,8,13288.46396
-3.116675,9,13327.191689
-2.517312,7,13352.352685
-1.99198,6,13383.285229
-3.619325,9,13414.627757
-3.06935,8,13449.496937
-2.294561,8,13485.255461
-2.571675,7,13510.719464
-3.986043,10,13551.775445
