#{"t_start": 1553370771.0947318, "env_id": "Baxter-v0"}
r,l,t
-2.972782,19,145.745395
-0.950173,7,213.172887
-2.200455,8,289.082041
-1.26929,9,360.904459
-3.538053,17,501.303422
-3.93618,20,675.827848
-4.30546,15,775.072114
-6.503649,23,914.873656
-7.155622,26,1059.984496
-6.519202,20,1162.683764
-3.633739,22,1291.140843
-2.7054,13,1350.905099
-2.627166,9,1415.922573
-7.832174,29,1530.982607
-1.930092,10,1588.9158
-10.156875,33,1754.141299
-1.104622,7,1803.431094
-3.807185,23,1926.308466
-14.291247,46,2136.08017
-15.908233,56,2423.790931
-7.427602,30,2590.519026
-6.628309,21,2700.866587
-6.176436,23,2822.094074
-3.186502,17,2922.518899
-6.661218,26,3041.286053
-8.765839,31,3202.387
-27.642237,101,3345.435877
-2.981126,13,3419.602576
-6.713466,27,3578.915034
-6.461911,26,3718.037514
-3.216712,11,3788.875226
-4.983915,19,3898.970941
-4.3904,13,3979.441852
-2.813267,8,4037.958509
-2.334024,7,4092.00529
-8.046232,28,4230.308313
-2.321869,7,4283.428113
-5.412596,14,4368.569756
-2.989831,14,4450.646497
-11.839059,42,4663.653562
-3.365202,13,4743.096914
-42.333567,101,4866.810124
-4.552002,12,4945.514437
-9.745891,35,5125.946554
-2.171265,13,5213.363481
-0.452917,3,5234.905151
-4.361081,16,5325.426449
-7.137393,14,5409.310899
-4.386687,13,5491.394377
-6.607069,17,5587.88659
-4.548815,22,5713.210912
-1.832086,6,5764.953887
-4.000316,14,5856.947376
-10.087038,30,6022.913613
-7.630021,27,6175.406632
-9.285208,33,6365.761696
-26.217348,95,6672.029943
-3.267393,12,6772.625007
-4.398301,19,6896.936775
-3.948853,14,7017.723015
-4.758004,19,7177.82705
-3.137595,10,7276.628136
-8.338803,25,7469.629296
-14.961837,30,7666.962206
-4.231996,10,7748.856234
-6.356173,28,7974.797319
-7.29123,23,8089.650182
-11.022963,22,8216.069165
-5.880055,26,8359.390389
-2.858467,10,8416.52702
-2.782597,12,8483.316638
-11.388381,32,8660.656344
-4.54492,15,8755.196088
-0.184503,1,8764.412732
-2.451841,8,8827.588902
-0.223066,1,8837.692576
-4.032652,11,8914.82989
-2.26762,9,8983.252938
-2.730119,9,9050.981362
-2.426726,9,9115.496513
-6.982052,25,9242.609425
-3.054155,11,9319.203201
-7.113,17,9421.883833
-9.933234,27,9539.255663
-4.294904,14,9623.346801
-3.797546,12,9696.702325
-1.351379,5,9738.202732
-24.303675,47,9941.455526
-1.25375,4,9979.381237
-2.192613,13,10057.527487
-4.272362,16,10143.44703
-14.146836,36,10269.125227
-3.468338,15,10355.52735
-4.198332,13,10435.738126
-5.924619,15,10515.696009
-2.286861,12,10593.319859
-13.397764,46,10806.451965
-7.868243,21,10919.020305
-6.94044,20,11030.005637
-2.978258,8,11087.371327
-35.104198,101,11199.169441
-7.60045,18,11295.343879
-2.957911,10,11349.922915
-3.928572,13,11417.608907
-4.368515,15,11504.972488
-0.315226,1,11514.266243
-1.707512,5,11558.237102
-6.320052,22,11676.78335
-4.714662,14,11757.307112
-14.630351,31,11916.197442
-2.418686,7,11967.459018
-1.938765,6,12018.997335
-4.474693,15,12101.726909
-0.224163,1,12110.524855
-3.089275,9,12172.51068
-5.106652,16,12265.413863
-2.718334,10,12329.377726
-6.609182,22,12451.691815
-3.401399,14,12535.500409
-3.705598,12,12609.985196
-3.919377,13,12688.994437
-11.125938,30,12837.649536
-5.038379,13,12916.492317
-5.28131,18,13015.58529
-5.345207,14,13096.15279
-3.233396,11,13160.346987
-1.731745,6,13206.127748
-8.501069,27,13342.511618
-7.933472,22,13457.492016
-5.890539,21,13570.990925
-7.114936,24,13689.750921
-0.149949,1,13700.283531
-2.407747,8,13743.130484
-5.014329,17,13839.156235
-4.148147,14,13920.635136
-0.257101,1,13931.263513
-1.479071,4,13969.516986
-2.562127,7,14018.509294
-14.446653,32,14165.758176
-4.58001,10,14228.62886
-2.082185,7,14278.517933
-6.106893,18,14374.507525
-5.648845,21,14483.167151
-1.981318,6,14527.954404
-2.093268,6,14574.367297
-2.953518,9,14631.166591
-6.2869,17,14723.082433
-2.563996,7,14760.974666
-4.317407,15,14849.143152
-1.756678,5,14891.508958
-3.073766,10,14953.532507
-8.078698,30,15101.817145
-6.049228,16,15188.314556
-1.929652,6,15233.750145
-6.742639,17,15327.268209
-3.451376,12,15397.863457
-1.96823,5,15439.907335
-0.449973,1,15448.735604
-1.55438,4,15487.046053
-8.235947,22,15601.237106
-5.24882,13,15667.341536
-5.638467,13,15743.854538
-2.216081,6,15789.464475
-5.229674,13,15866.848511
-2.13004,6,15913.054806
-2.365721,6,15957.810237
-2.54558,8,16013.92448
-2.628477,8,16067.366709
-1.554448,4,16105.669649
-1.554319,4,16143.217069
-9.191251,22,16255.227233
-5.131501,28,16404.495405
-2.11069,5,16446.388188
-2.293124,6,16491.496475
-5.108045,17,16583.323273
-4.024915,15,16653.261652
-2.658996,7,16706.455835
-2.796206,7,16759.115233
-3.088749,9,16819.014436
-1.966578,5,16861.663657
-11.731184,25,16990.21557
-1.876408,5,17021.807831
-2.1244,6,17069.677121
-0.317841,1,17079.31579
-1.808135,5,17122.890035
-1.961593,5,17166.826787
-2.091447,6,17201.45922
-3.563524,13,17278.994697
-4.355977,14,17359.974341
-3.998532,9,17419.139444
-3.042036,7,17468.779268
-2.784921,7,17518.814762
-2.700266,6,17554.375738
-4.258542,10,17618.756966
-2.10153,5,17661.225561
-2.633147,8,17715.646538
-1.981489,5,17760.006543
-3.095983,7,17809.327766
-2.691152,6,17857.565814
-4.02204,12,17930.667264
-2.333713,7,17981.45462
-2.14167,6,18029.853253
-1.609752,4,18069.022698
-2.658701,6,18115.477854
-2.154605,5,18157.291484
-1.873893,5,18200.027349
-1.973168,5,18242.827534
-2.285805,5,18273.133792
-2.16914,6,18319.049757
-2.037884,6,18364.734089
-2.390745,6,18411.847511
-2.814829,7,18462.623206
-2.303176,6,18509.38608
-1.609528,4,18547.854745
-2.154361,5,18589.899339
-3.250616,9,18651.936517
-2.064898,6,18698.215938
-2.263493,6,18745.088073
-2.550562,6,18791.53391
-2.678109,7,18841.900917
-1.609506,4,18880.316975
-1.9115,5,18923.060514
-1.819866,5,18966.013127
-1.819822,5,19008.707489
-2.158751,5,19040.078103
-1.609428,4,19079.044135
-2.042801,5,19122.258006
-0.3778,1,19131.61188
-1.609271,4,19169.755559
-1.609369,4,19208.273012
-1.609486,4,19247.698569
-0.397951,1,19258.822342
-1.819805,5,19302.436623
-2.275102,5,19345.411614
-0.395382,1,19354.293549
-1.609287,4,19393.219735
-1.609275,4,19432.109463
-0.397645,1,19443.151534
-2.153907,5,19485.672392
-2.426007,6,19531.869173
