#{"t_start": 1552681092.3683267, "env_id": "Baxter-v0"}
r,l,t
-4.844816,17,44560.570707
-6.286332,13,44705.90586
-4.58098,15,44866.678558
-7.281442,16,45049.377499
-7.950331,22,45264.990291
-5.421522,19,45450.684263
-3.038235,16,45610.082971
-8.08729,21,45824.925103
-3.263136,9,45941.746978
-5.190992,12,46080.446025
-3.555139,12,46217.520636
-16.902798,50,46654.841886
-6.259629,15,46815.82907
-9.176999,20,46989.033051
-4.861329,15,47150.805974
-3.505696,11,47266.543558
-6.504369,14,47428.542487
-3.873761,12,47551.813741
-11.0718,26,47819.726512
-6.299434,16,47995.450573
-7.233895,20,48198.578468
-5.995301,18,48364.467634
-5.497062,12,48505.893197
-6.346309,16,48685.317186
-5.981746,18,48873.336301
-5.417925,14,49033.556737
-6.463949,20,49236.548637
-6.03621,14,49396.175258
-10.772285,21,49608.851529
-2.81037,8,49715.966398
-6.238671,19,49903.486807
-6.628176,15,50070.695758
-13.415091,31,50336.09594
-12.82776,27,50593.631076
-3.470751,8,50683.949483
-3.024296,10,50809.39878
-4.275457,15,50968.059804
-4.789507,11,51101.891223
-7.325996,27,51323.959682
-7.173031,15,51484.294221
-4.229472,12,51633.723147
-4.244887,16,51792.11593
-4.339553,12,51915.3853
-7.212444,18,52098.733401
-3.871991,11,52231.092031
-7.591738,22,52445.150421
-7.676211,15,52617.143409
-6.454543,13,52775.823719
-9.861935,40,53139.545251
-4.182156,14,53290.992662
-6.122838,17,53465.707886
-3.926097,11,53600.759051
-2.350925,6,53674.079387
-4.996453,12,53816.677227
-13.049622,30,54105.154073
-4.392973,17,54258.383087
-6.873848,25,54500.072347
-4.534914,11,54634.350731
-23.047394,37,54986.746989
-7.215358,15,55132.355863
-4.670146,11,55269.467387
-3.783068,9,55393.624762
-9.356266,22,55617.010946
-3.595572,14,55754.659756
-3.380234,11,55871.500666
-5.684186,12,55990.508549
-4.551816,12,56129.829165
-5.351755,13,56275.879637
-8.844082,19,56474.957021
-4.800823,13,56618.936913
-10.344284,23,56836.897709
-4.041185,12,56972.310251
-10.382992,25,57237.0632
-12.684725,25,57469.309206
-3.959397,9,57591.470575
-4.647977,12,57738.391047
-10.10523,26,57978.043697
-3.589615,10,58105.212222
-2.850962,8,58215.798044
-3.952649,14,58375.316392
-11.657832,28,58620.553684
-6.82802,15,58792.550127
-7.363892,15,58954.140874
-2.388928,6,59028.646813
-16.941182,54,59350.132806
-5.95949,15,59517.505953
-1.449259,4,59594.432795
-6.845796,17,59770.686084
-10.564626,21,59987.921565
-8.855732,20,60190.400623
-4.458158,22,60407.847733
-2.879622,8,60518.225122
-4.620224,10,60643.980693
-7.809399,16,60819.470078
-7.844085,22,61036.447041
-3.333338,8,61141.501829
-11.23837,31,61434.064409
-5.377827,14,61591.63084
-2.575167,6,61686.421535
-7.350046,17,61859.01457
-9.807035,20,62047.260895
-5.678356,12,62196.267813
-2.825719,7,62298.105009
-6.037054,14,62456.913464
-8.229573,19,62655.920177
-7.614682,21,62858.557185
-7.281342,17,63040.241599
-4.961613,12,63187.613886
-5.452166,13,63341.740145
-4.075478,14,63497.897502
-4.200463,13,63640.534328
-8.525808,25,63865.162034
-2.836295,9,63978.13202
-8.90779,25,64210.688697
-3.246995,9,64331.613646
-10.500921,25,64579.196919
-8.631156,29,64852.505441
-3.255936,8,64963.630938
-6.594742,18,65152.195682
-8.712204,25,65399.023151
-4.53056,11,65533.883588
-5.784201,16,65708.891071
-7.465298,17,65875.765048
-3.963069,12,66015.723569
-5.194353,13,66157.461845
-4.598433,15,66315.430409
-12.933629,46,66594.972377
-3.12709,11,66727.276562
-3.768707,9,66842.984821
-10.796805,23,67077.764732
-3.125938,8,67183.831976
-2.750524,8,67289.027458
-7.554667,17,67469.502466
-4.55296,11,67603.537118
-4.46525,13,67749.458174
-5.964207,14,67906.409912
-2.08725,6,67997.330821
-5.420761,14,68148.502537
-2.564077,7,68246.48685
-13.878624,31,68530.652975
-4.715184,12,68666.197274
-51.580565,101,68823.578751
-2.496937,8,68929.859838
-6.081349,14,69060.62525
-4.285536,12,69202.988162
-9.30079,21,69416.006084
-8.128592,24,69648.454434
-7.634661,16,69816.028118
