#{"t_start": 1552144358.9851937, "env_id": "Baxter-v0"}
r,l,t
-1,17,92.507588
-1,1,99.571599
-1,19,173.903708
2,6,212.163464
-4,20,296.2476
-1,31,426.523396
-9,29,538.162944
-7,18,643.548222
-1,13,717.445867
-1,7,767.924768
-1,4,803.049419
