#{"t_start": 1553901836.7862792, "env_id": "Baxter-v0"}
r,l,t
-1.353251,4,9150.303727
-1.521409,5,9176.076542
-1.353125,4,9205.396781
-1.353142,4,9234.127138
-1.353379,4,9263.335078
-1.353253,4,9292.801839
-1.36181,4,9315.995121
-1.362017,4,9339.001097
-1.353257,4,9368.498117
-1.736267,5,9396.741199
-1.97048,6,9425.575551
-1.35338,4,9455.764117
-1.361824,4,9478.368511
-1.602679,5,9504.144132
-1.353152,4,9533.209681
-1.353267,4,9562.673709
-1.361857,4,9585.198156
-1.556645,5,9616.817288
-1.353159,4,9646.50681
-1.353274,4,9676.490952
-1.36187,4,9699.38751
-1.72093,6,9734.355486
-1.663213,5,9759.803135
-1.566667,5,9785.713886
-1.353255,4,9814.623005
-1.353264,4,9843.324486
-1.807007,6,9878.146488
-1.360862,4,9901.75159
-1.902652,5,9927.622729
-1.363297,4,9950.15555
-1.353188,4,9979.661056
-1.832315,5,10010.938866
-1.353412,4,10040.851739
-1.556544,5,10072.963959
-1.6012,5,10099.129714
-1.353303,4,10128.785532
-1.660418,5,10154.66943
-1.353294,4,10187.544834
-1.353182,4,10222.37442
-1.353418,4,10256.078661
-1.353182,4,10290.948249
-1.353175,4,10324.995413
-1.353304,4,10359.143198
-1.353184,4,10393.30276
-1.353302,4,10427.474561
-1.353183,4,10462.958118
-1.353308,4,10498.197608
-1.353185,4,10533.271952
-0.333506,1,10542.055128
-1.353423,4,10576.742418
-1.353311,4,10611.330601
-0.333444,1,10619.585643
-1.353193,4,10654.2749
-1.353425,4,10690.450711
-1.353318,4,10725.528404
-1.353313,4,10760.544152
-1.353194,4,10795.554279
-1.353439,4,10830.24811
-1.353322,4,10865.479544
-1.353324,4,10900.934929
-1.353203,4,10936.061091
-1.353205,4,10971.501756
-1.353316,4,11006.912266
-1.353205,4,11042.558255
-1.353204,4,11077.771661
-1.353203,4,11113.202625
-1.353324,4,11148.678947
-1.353442,4,11184.353389
-0.333382,1,11193.356199
-1.353205,4,11228.725663
-1.353446,4,11264.338027
-1.361913,4,11294.310075
-1.353446,4,11329.800177
-1.353213,4,11365.512925
-1.353326,4,11401.132728
-0.333344,1,11409.432762
-1.353331,4,11445.050004
-1.35321,4,11480.51071
-1.353218,4,11515.751609
-1.353222,4,11551.232886
-1.353216,4,11586.763419
-1.353222,4,11622.010705
-1.353456,4,11659.37914
