#{"t_start": 1552173659.5318956, "env_id": "Baxter-v0"}
r,l,t
-2.607993,8,16306.327702
-1.899878,5,16351.522587
-2.816188,7,16404.99077
-2.001686,5,16450.923214
-2.155748,6,16498.733682
-1.829446,5,16542.481283
-2.033024,5,16587.568945
-2.597667,7,16637.961984
-1.877451,5,16681.125672
-3.875646,9,16742.540882
-1.570328,4,16773.587449
-1.877185,5,16822.333427
-2.432737,6,16874.40371
-0.387814,1,16884.873177
-2.387905,6,16933.995152
-2.662728,8,16991.663463
-2.083614,5,17038.307101
-2.502266,6,17087.796311
-2.207619,5,17122.987653
-1.562287,4,17165.06789
-0.388533,1,17175.339456
-1.885094,5,17222.029158
-3.184757,9,17283.020753
-1.562285,4,17324.824739
-1.562392,4,17367.277356
-1.786385,5,17413.814682
-1.562396,4,17455.639267
-3.426971,9,17518.548688
-0.347692,1,17528.626171
-2.50447,6,17577.907945
-1.804458,5,17624.442638
-1.562294,4,17667.975986
-2.546281,7,17721.864007
-2.0835,5,17767.917652
-1.877331,5,17816.212201
-1.562504,4,17858.322309
-1.562403,4,17899.805194
-1.804239,5,17944.288923
-2.037085,5,17990.472486
-1.899649,5,18037.39054
-2.211105,7,18093.100017
-0.317219,1,18101.662268
-0.31549,1,18108.875363
-3.302568,10,18173.830221
-2.368766,7,18227.923124
-1.885118,5,18274.522463
-1.562416,4,18315.961658
-1.862395,5,18360.818774
-0.349396,1,18371.119272
-1.562305,4,18413.721508
-2.34731,6,18454.053769
-1.562308,4,18494.771643
-1.794117,5,18531.446631
-1.562414,4,18573.411892
-1.899775,5,18619.034517
-1.562327,4,18658.694039
-1.562422,4,18698.761606
-2.570861,6,18746.726821
-2.262267,7,18798.10356
-1.562425,4,18838.754727
-1.562335,4,18880.786755
-1.876067,5,18930.565891
-0.363728,1,18940.267547
-1.829536,5,18985.886662
-2.839164,7,19040.925362
-2.172814,7,19088.497641
-1.877228,5,19123.555871
-2.325585,7,19166.077359
-1.786352,5,19201.184049
-1.562422,4,19232.87276
-1.910274,5,19261.063777
-1.562545,4,19293.416554
-1.899687,5,19328.64579
-1.885453,5,19357.124638
-2.377803,7,19399.856013
-2.083672,5,19435.214195
-1.571556,4,19460.445925
-2.349158,7,19494.449278
-1.562343,4,19526.95558
-1.804159,5,19562.744705
-1.793035,5,19590.536052
-1.562448,4,19622.756056
-2.440303,6,19661.92154
-1.562566,4,19693.570842
-2.651617,7,19734.697567
-1.862472,5,19769.868244
-1.562366,4,19802.418025
-2.459378,8,19845.585871
-1.562358,4,19877.835134
-2.567888,7,19918.910564
-1.568887,4,19943.361233
-1.794354,5,19972.246837
-1.88504,5,20008.137611
-1.562577,4,20040.630877
-2.279325,6,20077.805229
-1.829604,5,20112.589634
-1.793051,5,20140.430883
-1.562388,4,20172.194186
-1.562277,4,20204.699103
-1.562483,4,20236.900813
-1.838736,5,20264.55946
-2.198178,5,20299.036502
-1.562381,4,20330.640281
-2.086074,5,20359.457568
-1.562491,4,20390.842452
-1.562498,4,20424.047901
-1.562491,4,20456.982928
-1.877381,5,20492.560411
-1.570164,4,20518.179554
-1.562486,4,20550.612106
-1.862373,5,20585.399888
-1.562471,4,20617.543031
-1.562383,4,20649.310975
-1.562496,4,20681.665242
-1.794299,5,20709.029728
-1.569527,4,20734.334983
-1.56249,4,20766.672039
-2.546666,7,20806.609894
-1.562486,4,20838.946892
-1.570403,4,20864.03849
-1.570534,4,20889.167412
-2.347715,6,20920.727837
-2.351372,6,20960.05719
-1.562282,4,20992.591608
-2.139042,5,21027.388739
-2.076007,6,21065.472604
-1.870726,5,21092.45144
-1.862255,5,21127.168197
-1.885222,5,21162.07899
-2.163982,6,21193.797071
-1.877385,5,21229.535544
-1.562498,4,21261.825551
-1.862475,5,21296.985366
-1.562608,4,21328.882465
-1.570396,4,21353.992146
-2.077474,5,21388.80937
-1.562403,4,21421.063867
-1.570384,4,21446.026725
-2.001878,5,21481.789898
-2.094335,5,21509.230507
-1.562505,4,21541.661246
-1.562601,4,21574.196498
-1.570395,4,21599.747886
-2.033025,5,21634.338127
-1.562495,4,21666.68289
-1.562505,4,21698.679069
-1.570398,4,21723.897489
-1.562501,4,21755.708489
-1.562428,4,21787.736273
-1.570396,4,21813.177284
-1.562501,4,21846.005808
-1.5704,4,21870.802355
-1.562494,4,21903.670366
-1.562513,4,21936.697266
-1.562599,4,21968.70445
-1.562401,4,22000.201819
-1.570388,4,22024.726753
-2.077534,5,22060.271692
-1.562614,4,22092.256776
-1.562429,4,22124.193701
-1.877518,5,22160.651669
-1.862535,5,22195.961729
-1.562407,4,22228.337374
-1.570427,4,22253.830975
-1.57057,4,22279.486132
-1.862515,5,22313.713634
-1.562596,4,22345.994536
-1.562416,4,22378.601562
-1.570435,4,22403.97441
-1.562414,4,22436.847384
-1.562308,4,22469.03585
-1.562422,4,22500.766918
-1.877406,5,22537.04183
-1.562415,4,22569.076197
-1.570434,4,22594.40789
-1.562495,4,22625.604339
-1.562417,4,22657.55793
-1.56252,4,22689.959533
-1.562503,4,22721.72464
-1.56252,4,22755.049059
-1.562523,4,22788.012472
-1.804436,5,22822.381651
-1.562422,4,22853.426932
-1.885181,5,22887.758889
-1.570189,4,22911.862916
-1.570592,4,22935.398587
-1.89974,5,22970.384902
-1.56253,4,23001.372035
-1.570442,4,23025.61407
