#{"t_start": 1554135620.1839821, "env_id": "Baxter-v0"}
r,l,t
-3.502292,11,12646.26177
-4.247184,11,12684.58579
-4.287989,12,12731.892163
-2.479432,9,12773.334146
-3.022022,8,12806.966817
-3.929517,12,12856.49163
-5.570807,14,12910.680414
-2.449695,9,12951.681298
-5.891806,15,13007.815382
-5.378275,14,13056.492904
-5.195818,13,13107.541988
-3.123313,11,13154.345135
-2.584644,8,13193.253819
-2.790722,8,13231.516112
-3.797019,10,13273.879003
-3.591869,10,13317.352321
-2.127236,7,13352.47368
-3.997459,13,13403.229867
-3.161395,12,13451.556511
-1.998903,6,13484.447841
-5.021526,10,13522.077409
-2.100601,7,13557.016348
-1.702642,5,13580.625021
-3.333695,9,13619.847304
-3.369033,10,13664.42845
-2.599487,7,13700.413749
-2.754474,7,13729.533142
-2.973032,10,13773.13368
-3.131089,9,13813.028167
-3.594112,11,13858.436012
-3.291258,9,13899.093143
-3.014273,10,13944.381873
-4.047273,13,13990.866459
-2.119458,7,14026.737746
-2.942173,11,14073.258199
-3.441084,11,14118.250552
-2.183805,6,14144.38036
-4.471104,14,14191.584597
-2.870409,7,14219.554622
-3.313653,12,14260.677537
-3.380652,13,14311.953822
-3.047176,9,14352.641047
-5.040782,12,14395.507591
-3.04623,8,14432.897257
-4.115377,12,14477.640707
-4.989712,11,14522.235975
-3.568488,10,14564.544024
-3.547365,11,14608.455562
-4.095207,10,14649.648727
-2.028144,10,14708.627968
-2.579372,7,14744.74692
-4.552277,15,14801.541725
-7.287215,16,14860.402642
-2.364614,6,14886.206807
-4.837717,17,14940.576933
-7.318855,17,14998.319094
-2.415287,7,15033.977278
-2.446295,7,15069.417322
-2.383694,8,15102.10535
-2.419634,8,15134.177169
-4.849622,13,15186.175779
-4.341798,12,15232.45305
-7.373138,16,15288.779497
-2.31828,8,15326.807419
-4.048639,9,15366.741981
-1.955183,6,15398.832052
-2.489003,10,15435.668618
-3.552552,10,15478.662032
-2.145285,7,15512.689392
-3.084751,7,15548.484012
-3.51014,10,15585.005946
-2.715572,8,15622.245881
-4.817974,12,15662.607606
-3.810678,10,15705.027212
-3.144628,9,15739.011771
-8.454469,19,15795.483897
-3.509874,11,15839.586196
-3.791425,10,15875.398063
-3.892344,9,15917.169627
-2.837035,11,15957.104726
-3.368885,13,16005.915806
-3.052656,10,16047.346093
-3.13783,9,16081.956847
-3.307545,11,16126.527551
-4.514901,17,16180.829034
-3.798052,11,16224.667465
-2.06655,6,16257.952164
-2.484805,10,16301.445929
-2.958921,13,16349.60348
-2.496878,7,16379.242469
-6.291526,14,16438.889134
-4.019097,12,16480.486326
-3.828508,11,16521.990055
-2.679354,10,16565.726957
-3.934725,8,16605.972755
-2.671239,8,16644.98667
-2.68386,7,16680.624561
-3.160717,9,16722.244363
-4.84618,14,16775.659756
-2.80198,7,16810.842828
-3.546567,11,16857.554798
-3.199956,8,16890.395879
-2.208557,7,16925.995452
-3.393749,10,16970.646492
-4.38559,10,17009.408393
-3.77462,11,17048.957898
-3.791587,10,17093.172914
-3.824957,9,17128.442941
-3.639723,10,17171.319932
-3.339989,9,17213.305798
-2.414661,6,17246.703226
-2.326716,8,17278.755587
-2.181193,6,17311.549355
-4.031889,12,17360.95472
-3.394661,9,17402.765409
-2.489887,8,17442.011788
-2.766026,9,17483.362608
-2.863591,9,17524.437387
-3.481024,11,17564.950501
-3.415659,8,17602.569696
-3.47881,9,17642.961681
-9.601793,19,17706.585971
-2.229159,6,17733.948261
-3.140639,10,17769.10348
-3.953886,11,17806.778133
-2.784284,10,17844.819781
-4.032986,10,17890.700847
-2.517188,10,17935.602296
-4.241861,9,17970.943022
-2.485217,8,18001.566123
-3.290448,8,18035.378782
-2.475517,8,18073.912374
-3.464828,8,18112.353392
-2.995494,9,18153.782283
-5.677846,14,18209.713319
-2.916462,8,18247.247887
-2.877047,8,18279.605072
-2.603722,7,18315.339393
-3.193797,11,18360.932288
-3.495262,9,18403.059403
-3.267053,9,18444.051116
-2.711488,7,18480.452055
-3.924712,10,18518.939824
-4.631117,11,18561.52616
-3.392983,10,18605.077196
-3.3824,12,18649.035379
-2.787977,8,18687.013664
-1.809391,5,18717.609756
-2.94566,8,18756.240066
-2.776165,11,18797.267458
-3.396817,9,18837.657468
-3.665273,11,18877.939497
-3.2706,11,18926.2502
-3.72345,9,18967.487018
-3.726379,10,19011.700694
-2.90913,9,19054.795021
