#{"t_start": 1554322093.6963854, "env_id": "Baxter-v0"}
r,l,t
-6.784508,20,15698.40854
-8.227276,18,15749.029831
-4.973843,13,15803.336839
-5.725254,19,15873.342683
-8.060754,21,15950.587303
-4.979307,20,16027.779132
-4.436086,15,16087.403425
-9.181526,18,16153.746661
-7.299107,23,16231.603764
-3.559335,15,16292.431293
-9.821148,20,16368.517923
-17.165643,44,16458.746117
-9.574564,20,16527.508773
-5.440118,15,16588.71446
-5.345387,15,16649.87392
-13.288713,31,16723.409018
-7.821644,18,16792.333402
-6.412158,18,16855.652393
-7.684095,19,16925.934723
-5.560779,16,16988.450108
-4.371714,11,17031.665817
-4.996406,13,17087.15368
-5.908863,16,17151.914962
-8.388996,21,17231.350449
-6.335352,16,17285.760353
-7.166733,24,17372.985496
-6.925737,18,17436.175414
-6.243575,16,17501.41309
-8.076933,18,17564.619664
-8.59004,25,17651.07105
-3.831945,11,17699.421976
-10.113869,25,17782.076405
-5.860763,16,17846.419558
-5.589371,18,17908.84607
-4.626057,14,17961.821268
-5.387696,15,18023.802434
-10.910851,23,18100.131597
-4.807042,17,18167.07793
-6.105727,16,18229.823809
-4.03214,11,18273.113675
-4.256902,13,18322.64061
-5.744205,14,18373.903687
-57.678174,101,18427.906253
-4.764586,14,18485.427362
-3.991002,10,18525.879575
-6.724273,23,18605.155638
-3.637078,14,18662.005692
-7.141491,15,18723.653379
-4.794596,16,18788.069138
-5.692391,19,18859.662756
-3.443685,12,18913.407381
-5.741166,17,18978.311927
-10.396863,23,19062.93042
-9.7879,27,19151.966164
-5.201474,13,19207.639076
-42.772967,101,19278.346268
-5.738566,14,19335.831081
-5.633143,15,19396.500209
-6.695528,14,19458.621201
-8.166013,21,19538.958566
-7.488475,17,19605.94428
-9.98747,24,19671.415761
-4.892192,16,19735.743776
-13.546366,29,19822.539428
-7.837636,17,19890.306979
-5.456792,17,19953.130207
-5.4684,14,20012.477695
-6.231338,16,20076.643318
-3.845662,17,20142.1936
-8.484345,19,20203.942981
-5.807202,15,20257.958734
-64.341237,101,20315.692356
-5.226011,16,20378.124689
-5.042099,13,20432.65995
-4.609508,11,20474.62566
-2.907395,11,20523.509819
-7.008697,17,20578.474953
-5.256353,18,20648.313721
-6.580927,19,20718.045289
-8.657295,23,20800.871522
-5.541118,15,20859.268952
-9.18775,26,20948.928609
-3.764723,11,20995.992209
-4.955515,18,21063.180968
-3.65038,14,21116.291054
-4.752573,12,21163.722018
-7.448048,18,21232.966583
-7.082773,19,21296.934639
-3.708518,15,21350.862313
-5.802267,18,21414.161219
-4.47741,15,21473.239285
-6.309303,21,21545.306714
-4.201168,14,21603.628018
-5.688388,16,21658.657339
-4.196159,14,21709.62968
-8.259194,23,21792.334023
-2.767047,12,21844.59607
-5.489628,17,21903.1803
-4.167862,13,21951.713729
-5.021799,16,22007.13266
-3.51238,13,22054.946319
-7.586185,17,22120.763349
-5.5983,15,22181.24738
-3.182231,11,22230.274708
-3.762078,15,22288.369439
-3.264412,14,22337.883629
-4.203784,16,22400.629044
-4.483048,13,22453.583127
-5.886395,21,22529.225427
-3.908922,11,22570.335562
-3.703444,18,22634.345261
-3.533916,13,22684.839822
-4.477868,13,22734.207401
-4.269727,15,22794.748204
-3.689029,16,22851.141915
-3.896653,11,22899.911444
-6.064525,14,22954.328936
-6.492799,15,23009.782145
-6.260878,16,23067.36626
-3.984964,13,23116.325518
-4.342288,14,23163.761593
-4.975197,16,23219.883198
-3.356325,14,23269.975184
-4.939611,19,23342.034553
-3.758534,14,23399.161248
-6.082748,15,23459.710689
-2.629789,10,23504.275453
-4.46346,16,23561.332196
-5.138338,17,23620.584881
-4.599895,16,23677.433017
-4.022068,15,23731.324546
-3.613702,12,23784.198009
-4.184413,15,23838.508305
-0.2309,1,23845.203107
-3.877521,15,23904.819498
-7.350763,20,23971.886708
-4.322912,16,24032.175571
-4.043156,17,24099.523857
-4.743929,17,24156.530693
-4.766031,15,24218.439128
-6.552576,19,24290.291148
-6.328655,19,24360.944393
-2.958135,12,24414.250708
-4.522475,12,24466.558889
-3.211672,13,24513.879809
-5.166637,17,24577.45513
-4.895869,14,24628.168797
-4.552461,13,24680.870111
-3.171874,13,24733.784747
-3.767651,14,24790.984524
-3.289458,12,24836.223314
-5.12948,15,24890.12722
-4.101101,14,24946.5562
-4.737188,13,24999.415095
-3.910321,15,25051.342222
-2.929534,12,25103.680215
-3.891349,15,25160.472214
-5.333094,17,25225.005682
