#{"t_start": 1552352020.1818004, "env_id": "Baxter-v0"}
r,l,t
-30.171144,101,108.504591
-2.296628,18,170.828451
-6.785732,27,266.70494
-2.349541,15,333.507984
-1.399322,7,366.20805
-2.778157,14,411.582761
-3.622336,22,483.17569
-5.746149,30,573.376937
-3.466501,15,626.852727
-6.080738,23,693.649206
-2.643878,10,727.285118
-4.790338,19,786.384069
-3.304759,18,850.221449
-3.911499,13,890.694751
-1.900462,12,932.109542
-7.990243,33,1026.97112
-2.294721,9,1067.970719
-4.332249,18,1129.934187
-2.070979,14,1185.563253
-4.205668,23,1262.916175
-4.075836,17,1325.339748
-7.492789,17,1385.636462
-3.910058,12,1427.244212
-3.571896,13,1478.27039
-3.786829,12,1515.173125
-4.838253,13,1560.450908
-4.701087,23,1639.227089
-10.551817,41,1768.321918
-4.451885,12,1817.219776
-2.38796,8,1853.599606
-7.289529,22,1928.444329
-1.709635,8,1956.606298
-2.829509,11,1997.941204
-4.725191,24,2103.634384
-5.070414,17,2189.964783
-5.714581,17,2262.934351
-3.760291,11,2320.459517
-6.410827,20,2397.714194
-9.522913,28,2508.995215
-0.355965,1,2517.79977
-2.940309,11,2578.279635
-3.92853,18,2653.888043
-4.046285,13,2720.023164
-1.634569,6,2759.771346
-7.167318,21,2860.985095
-3.890809,10,2918.48819
-1.988519,7,2964.349898
-3.445576,11,3022.151926
-2.123448,10,3066.013395
-6.669675,20,3158.772863
-1.465178,8,3205.538334
-4.162679,20,3299.89351
-5.381203,24,3396.842108
-2.653825,13,3454.158153
-7.229192,19,3538.441342
-6.195529,18,3620.748399
-2.145793,10,3664.354291
-8.628413,26,3774.775224
-4.755326,12,3842.359616
-11.026773,31,3987.039317
-5.644974,22,4094.402444
-2.898471,8,4143.307361
-1.223763,4,4176.381533
-0.24745,1,4184.015548
-4.478455,21,4291.394568
-8.830042,24,4392.532513
-7.277044,19,4477.580245
-0.419864,1,4487.388427
-12.01993,29,4610.567336
-9.171839,22,4703.35334
-6.981036,26,4817.185544
-1.967942,6,4855.507855
-10.033008,40,5010.15398
-4.242822,12,5074.089028
-2.242359,7,5118.25157
-4.047285,10,5174.282426
-3.996699,13,5240.175536
-0.22434,1,5248.016139
-2.059679,6,5278.210631
-3.365358,12,5340.131684
-3.064138,13,5403.51655
-4.094121,13,5464.841753
-4.494624,13,5527.703912
-10.071293,27,5641.321865
-2.343138,7,5672.705632
-3.493195,12,5724.679876
-1.948557,7,5765.775172
-7.029688,16,5844.320199
-2.190201,6,5875.128422
-2.001092,6,5914.923236
-13.024994,29,6018.388757
-14.509601,44,6195.996973
-3.421229,10,6252.069198
-6.269761,16,6330.672012
-18.973175,45,6500.285967
-12.173806,26,6586.392338
-13.765827,40,6736.79521
-51.036053,101,6803.940938
-12.379988,43,6977.899394
-1.724724,5,7015.81389
-3.73742,11,7075.331352
-5.701195,20,7169.546582
-2.948571,10,7224.641407
-3.974735,10,7282.022626
-2.694681,7,7325.875499
-19.985997,61,7559.209492
-19.8522,49,7744.548453
-1.990698,5,7781.757318
-3.892592,14,7848.677133
-0.363856,1,7872.905578
-0.385053,1,7895.757203
-0.384636,1,7916.603737
-0.384148,1,7940.231735
-0.383642,1,7964.295287
-0.399017,1,7970.689697
-0.380421,1,7975.18159
-0.38287,1,7999.500557
-0.360749,1,8023.904756
-0.360179,1,8049.286304
-0.359569,1,8074.243301
-0.380395,1,8099.348338
-0.379794,1,8123.609679
-0.379227,1,8148.661521
-0.364293,1,8153.966685
-0.378539,1,8179.192379
-0.377955,1,8203.905559
-0.356113,1,8229.280035
-0.410977,1,8256.020998
-0.3787,1,8268.624927
-0.409903,1,8294.089334
-0.390493,1,8307.623328
-0.374607,1,8332.184921
-0.352939,1,8357.93609
-0.352238,1,8383.352688
-0.406821,1,8409.327406
-0.406025,1,8435.489816
-0.350157,1,8460.521568
-0.370205,1,8484.104385
-0.403052,1,8496.524842
-0.403674,1,8522.11834
-0.368311,1,8546.311115
-0.402345,1,8571.655293
-0.380663,1,8596.799874
-0.379837,1,8621.510161
-0.365373,1,8644.632231
-0.364715,1,8667.306462
-0.349207,1,8672.521426
-0.344107,1,8697.695984
-0.363394,1,8721.644392
-0.376264,1,8746.817975
-0.362252,1,8771.922723
-0.397905,1,8798.072051
-0.376495,1,8811.987844
-0.361086,1,8834.938257
-0.341531,1,8859.146444
-0.360651,1,8882.278052
-0.373204,1,8906.64049
-0.397479,1,8930.673754
-0.36069,1,8953.434606
-0.318586,1,8959.148454
-0.310876,1,8965.530362
-0.425703,1,8988.089645
-0.361808,1,9012.520557
-0.362383,1,9036.248504
-0.320516,1,9042.042543
-0.401695,1,9066.586596
-0.345683,1,9090.351699
-0.344365,1,9102.794046
-0.365972,1,9125.015908
-0.347052,1,9148.6883
-0.4044,1,9172.730495
-0.347981,1,9196.192429
-0.348518,1,9220.633995
-0.368473,1,9244.847243
-0.368914,1,9268.092197
-0.433271,1,9292.18365
-0.369813,1,9314.727988
-0.34836,1,9325.745595
-0.378861,1,9338.299581
-0.370582,1,9360.898467
-0.370984,1,9383.298062
-0.371381,1,9406.847246
-0.352176,1,9429.963933
-0.372157,1,9451.620204
-0.372604,1,9474.41589
-0.372348,1,9485.316002
-0.373207,1,9507.79175
-0.373635,1,9530.766741
-0.383637,1,9555.074353
-0.374568,1,9577.456833
-0.37509,1,9600.318225
-0.375497,1,9622.781905
-0.375258,1,9633.302424
-0.356567,1,9657.509748
-0.357057,1,9680.644982
-0.377206,1,9702.992025
-0.377689,1,9726.002995
-0.441317,1,9750.41475
-0.378577,1,9775.114582
-0.442285,1,9798.656171
-0.35989,1,9821.779611
-0.33934,1,9826.75418
-0.377529,1,9837.3901
-0.360663,1,9860.585044
-0.38089,1,9881.930229
-0.381205,1,9904.101435
-0.381623,1,9926.706095
-0.381405,1,9936.715312
-0.382127,1,9958.319833
-0.382614,1,9980.753738
-0.422206,1,10003.852414
-0.36359,1,10027.290345
-0.343257,1,10031.42594
-0.390906,1,10055.413846
-0.423721,1,10068.319564
-0.42387,1,10094.040644
-0.447391,1,10119.067389
-0.385185,1,10142.785526
-0.385667,1,10165.920438
-0.386055,1,10189.311039
-0.386507,1,10212.147246
-0.367205,1,10235.366739
-0.387496,1,10258.555616
-0.387957,1,10280.975231
-0.368614,1,10305.007823
-0.388887,1,10327.661274
-0.36957,1,10352.141685
-0.370095,1,10375.09987
-0.430572,1,10399.330847
-0.452966,1,10422.578744
-0.431776,1,10446.485026
-0.392099,1,10469.072114
-0.392728,1,10493.343663
-0.392565,1,10503.564325
-0.373698,1,10527.158316
-0.394103,1,10550.64119
-0.353147,1,10556.252175
-0.338717,1,10560.79697
-0.399506,1,10584.936445
-0.375683,1,10608.474361
-0.396093,1,10630.872347
-0.396788,1,10655.168336
-0.377692,1,10679.20978
-0.398109,1,10701.810424
-0.382501,1,10708.052031
-0.378855,1,10731.033561
-0.379408,1,10754.058872
-0.399794,1,10776.699304
-0.461496,1,10800.467283
-0.40085,1,10822.684224
-0.444902,1,10827.773101
-0.442652,1,10851.786026
-0.404468,1,10863.520964
-0.40194,1,10873.905879
-0.443938,1,10898.067961
-0.406155,1,10921.787684
-0.403932,1,10944.788456
-0.38463,1,10968.916871
-0.403558,1,10979.735437
-0.407802,1,11004.434734
-0.408286,1,11027.825937
-0.406671,1,11050.273028
-0.407274,1,11072.440005
-0.407874,1,11094.669039
-0.408442,1,11117.807811
-0.387175,1,11129.303192
-0.409364,1,11153.247581
-0.409948,1,11175.641744
-0.410576,1,11197.284173
-0.411184,1,11221.966067
-0.391763,1,11245.154672
-0.412207,1,11269.165218
-0.412825,1,11293.595024
-0.372778,1,11298.788851
-0.413639,1,11322.937824
-0.45648,1,11347.075737
-0.414962,1,11371.547523
-0.395761,1,11395.47794
-0.422987,1,11402.205385
-0.416495,1,11426.422602
-0.397395,1,11450.703468
-0.417966,1,11473.930188
-0.418746,1,11498.146529
-0.419473,1,11522.303349
-0.420143,1,11547.661606
-0.40083,1,11554.104068
-0.400084,1,11566.942513
-0.401579,1,11591.879637
-0.42218,1,11614.592071
-0.422894,1,11638.402901
-0.42353,1,11662.071575
-0.410068,1,11666.836278
-0.401134,1,11672.094094
-0.404665,1,11696.912251
-0.423873,1,11722.203628
-0.405984,1,11748.044862
-0.426495,1,11772.020527
-0.423878,1,11784.719713
-0.407381,1,11810.383606
-0.407946,1,11835.368214
-0.406712,1,11847.975639
-0.428552,1,11872.106176
-0.389277,1,11878.067087
-0.409403,1,11903.735641
-0.427661,1,11929.097406
-0.43042,1,11952.882199
-0.411166,1,11977.13272
-0.431663,1,12001.581218
-0.418473,1,12006.247108
-0.432442,1,12030.859294
-0.474952,1,12043.970827
-0.413499,1,12068.574646
-0.432218,1,12079.486521
-0.419182,1,12084.562013
-0.434348,1,12109.868336
-0.434963,1,12134.075766
-0.43491,1,12144.762201
-0.43588,1,12168.487908
-0.436585,1,12191.915981
-0.434,1,12217.615515
-0.481438,1,12243.471152
-0.438368,1,12267.659984
-0.482662,1,12293.062877
-0.483347,1,12317.455545
-0.443488,1,12323.008397
-0.440379,1,12346.636378
-0.484804,1,12371.991129
-0.43776,1,12397.427999
-0.486016,1,12421.040376
-0.465027,1,12425.25952
-0.422973,1,12449.71523
-0.443477,1,12473.788654
-0.444144,1,12496.767144
-0.444745,1,12519.200629
-0.431789,1,12524.457057
-0.489563,1,12548.495201
-0.446219,1,12571.991215
-0.490915,1,12597.326213
-0.427594,1,12623.465602
-0.505491,1,12648.872322
-0.448733,1,12672.664499
-0.449322,1,12694.710105
-0.449279,1,12704.876561
-0.450222,1,12727.357755
-0.430973,1,12751.742737
-0.451493,1,12775.39141
-0.445462,1,12787.155407
-0.45245,1,12809.866545
-0.433165,1,12833.383923
-0.453744,1,12857.769239
-0.434333,1,12881.797623
-0.417311,1,12886.833249
-0.455093,1,12908.581801
-0.435808,1,12932.35691
-0.456367,1,12956.697335
-0.437159,1,12981.558804
