#{"t_start": 1553701098.877579, "env_id": "Baxter-v0"}
r,l,t
-8.515267,60,134.900457
-4.277501,46,222.46865
-17.16602,77,370.677773
-12.914053,94,551.532097
-6.511054,48,643.899948
-8.566704,72,781.641027
-9.76307,74,922.240932
-9.191184,55,1026.41347
-6.399171,53,1126.622305
-6.265529,54,1226.816585
-2.889049,30,1286.25808
-8.892744,68,1402.98015
-6.048358,46,1493.291083
-11.738308,89,1652.77318
-7.017302,51,1745.75541
-4.793053,39,1823.005807
-7.15691,46,1913.122484
-10.74123,67,2040.235704
-11.762427,69,2168.897462
-3.380876,33,2232.93197
-6.441508,55,2336.439475
-5.202024,46,2422.458487
-5.406242,47,2512.704598
-4.155334,39,2586.23949
-5.445635,48,2678.108192
-7.595415,48,2772.194632
-8.70888,57,2878.58633
-4.263777,39,2952.637725
-4.599682,39,3027.219377
-3.906297,32,3088.362397
-7.601039,43,3169.767867
-10.45268,67,3297.279889
-4.585441,30,3354.538432
-6.401799,47,3442.297158
-3.306051,30,3499.8648
