#{"t_start": 1551983166.4667344, "env_id": "Baxter-v0"}
r,l,t
-1.987901,8,14406.442927
-2.059747,8,14440.715676
-2.265246,8,14474.751038
-1.733999,7,14505.314462
-1.963916,7,14543.725745
-2.576344,8,14583.262174
-0.226276,1,14588.73389
-2.546066,9,14630.89285
-2.428709,10,14678.017466
-1.807849,7,14714.33811
-1.810786,8,14747.118211
-2.029579,7,14784.906532
-2.553889,11,14832.42155
-2.296848,10,14871.242979
-2.125618,8,14912.328618
-3.653442,12,14962.237876
-2.062774,8,15002.532789
-1.862163,8,15035.44812
-2.830742,8,15069.229731
-2.137637,8,15110.364881
-2.147352,8,15151.043484
-1.824955,7,15181.461447
-1.966344,9,15224.741952
-1.904662,8,15257.794401
-2.530252,8,15296.932958
-1.91997,8,15329.349783
-2.245102,8,15363.114066
-2.353146,7,15401.167069
-2.143292,7,15430.926042
-2.451546,8,15463.516981
-2.204025,8,15503.51671
-1.858016,7,15533.441332
-2.210288,9,15576.18305
-1.899596,7,15612.421794
-1.911354,7,15648.555058
-1.92152,7,15685.322606
-2.287983,8,15726.147217
-2.738023,9,15769.719092
-1.925437,7,15808.123996
-2.136703,7,15846.508919
-2.232285,8,15887.637868
-1.878178,6,15922.888168
-2.305424,8,15957.498152
-1.995992,7,15988.297293
-1.93796,7,16019.878331
-2.066299,9,16056.008124
-2.414093,8,16089.059438
-2.509278,10,16133.338149
-1.944848,7,16164.488456
-1.946655,7,16195.959679
-1.946557,7,16226.281447
-1.954413,7,16263.691919
-2.362657,8,16303.953902
-2.051848,8,16343.344114
-2.066071,8,16382.898246
-3.441934,10,16422.977079
-2.667796,8,16462.593631
-2.066135,8,16502.03669
-2.250796,8,16545.572349
-2.740707,10,16593.461154
-2.848351,9,16633.264844
-1.967703,6,16668.853635
