#{"t_start": 1552154587.780598, "env_id": "Baxter-v0"}
r,l,t
-4.681993,17,77.624995
-5.128344,15,135.440354
-4.760391,16,194.624318
-8.791561,25,273.758569
-5.749575,15,333.073263
-6.024539,33,447.070226
-7.413655,32,554.625972
-2.261121,9,596.036062
-6.503673,21,671.934239
-9.798388,22,746.511086
-4.985554,19,815.498127
-9.421001,26,905.97832
-4.528841,12,950.721219
-1.96401,6,985.854948
-3.642631,12,1037.761908
-5.768577,20,1105.846767
-3.56318,12,1148.513644
-11.220086,28,1242.537555
-5.68018,20,1315.567812
-13.485061,29,1411.268314
-1.689526,6,1438.054883
-9.638238,28,1536.303292
-5.529748,14,1587.203662
-11.777288,25,1656.174544
-8.294969,23,1731.280216
-6.685334,17,1793.828295
-8.476419,32,1895.354772
-3.746466,14,1950.641968
-20.179559,60,2057.561466
-7.179877,24,2126.678405
-6.549715,14,2182.86894
-17.17515,36,2295.681469
-16.464052,32,2397.662941
-4.398941,15,2455.946922
-9.521367,27,2544.088207
-15.852207,38,2665.362456
-5.674537,17,2723.089962
-2.705866,7,2754.614199
-15.985406,49,2910.817072
-55.920745,101,2979.723482
-9.44793,26,3062.032018
-4.148854,14,3117.563231
-6.979466,19,3187.807768
-2.565259,10,3227.71137
-14.264026,30,3331.234143
-2.778743,9,3373.821308
-6.444869,26,3461.683979
-5.079216,14,3516.215777
-7.389021,22,3592.431339
-3.469015,11,3639.972701
-1.768146,5,3671.92824
-3.878832,13,3718.619627
-10.336813,28,3812.019331
-5.794624,17,3876.364904
-18.740028,40,4007.117038
-5.318834,18,4073.13679
-11.053275,25,4159.658056
-5.704717,20,4230.135678
-8.877393,26,4318.01231
-4.571369,14,4367.675856
-10.139143,21,4438.626714
-4.448605,22,4515.572826
-4.031382,19,4578.474159
-4.575525,15,4636.864446
-4.38938,18,4707.433001
-7.474192,20,4776.827213
-12.756719,30,4876.460017
-13.240711,28,4964.465312
-3.278272,9,5007.879262
-9.308509,24,5090.936209
-6.139409,17,5150.450408
-5.159729,15,5208.123807
-11.606265,26,5296.267994
-4.190016,10,5334.895732
-7.286672,18,5396.905225
-3.997344,11,5439.4724
-7.333266,21,5508.858996
-4.313938,14,5564.960944
-9.580477,19,5632.676628
-14.340411,26,5723.684396
-4.686018,15,5781.085431
-4.96127,10,5825.900892
-11.693492,23,5897.454727
-9.073041,22,5969.195765
-4.094293,13,6024.121553
-4.066606,12,6074.944395
-4.738161,12,6126.31742
-7.659695,18,6185.635916
-7.306156,23,6268.519006
-4.914464,23,6350.055943
-13.982655,38,6450.488575
-11.610644,22,6524.300322
-3.198363,11,6572.227706
-20.243816,36,6684.707245
-2.672942,7,6722.327581
-4.410177,12,6766.125153
-2.73298,7,6797.822307
-7.731323,16,6862.114178
-0.475088,1,6868.993236
-7.481005,20,6942.356464
-12.314401,23,7023.850262
-4.248938,10,7068.425708
-8.006666,17,7132.360869
-6.782066,18,7198.520426
-5.34563,12,7248.755076
-4.584058,12,7299.273526
-4.864003,19,7363.68586
-8.251751,23,7459.9003
-2.548879,6,7503.968651
-6.029869,13,7571.1992
-0.471714,1,7579.488488
-4.400428,13,7648.12379
-5.378411,16,7724.569239
-4.461675,19,7805.472327
-7.380162,17,7886.284428
-0.488673,1,7895.910764
-2.516854,7,7945.327076
-2.376249,7,7993.416934
-3.113971,8,8044.022893
-7.636084,24,8149.66186
-10.574718,24,8258.210877
