#{"t_start": 1554735917.6554792, "env_id": "Baxter-v0"}
r,l,t
-2.071666,6,19546.246547
-2.055274,5,19588.935221
-2.065973,5,19632.059296
-1.658017,4,19671.935373
-2.055434,5,19714.98057
-8.620729,20,19806.820918
-2.250684,6,19844.879903
-1.658,4,19884.200377
-0.40666,1,19893.637287
-3.124778,8,19946.207563
-9.700265,23,20055.222837
-4.168113,9,20112.949814
-3.668671,9,20170.450179
-2.057706,5,20214.126998
-1.66814,4,20245.153236
-2.541245,8,20299.906614
-1.96777,5,20341.636779
-2.737474,6,20388.982273
-2.344355,5,20430.213427
-1.967592,5,20472.940519
-2.15883,5,20515.240483
-2.861459,7,20564.40018
-0.347309,1,20572.514108
-2.130385,5,20616.270476
-1.657802,4,20656.05963
-2.158965,5,20699.306252
-3.124606,9,20749.862524
-1.657915,4,20789.094671
-0.406513,1,20799.042212
-2.736903,7,20849.578468
-7.569034,18,20941.560985
-2.74584,7,20992.732581
-2.353149,6,21031.730299
-2.088019,5,21074.591886
-3.530027,9,21128.610824
-2.087852,5,21171.850104
-2.702563,6,21217.543391
-1.657876,4,21255.913518
-1.65788,4,21295.076673
-3.321135,8,21350.754261
-1.657999,4,21389.84453
-2.217493,6,21437.463789
-1.657993,4,21476.277642
-1.868037,5,21519.893497
-1.657716,4,21559.188282
-2.902502,7,21612.154988
-4.634103,11,21680.62785
-5.83982,12,21752.958874
-1.657718,4,21793.942194
-1.657829,4,21832.899196
-1.979847,5,21866.487567
-1.893501,5,21909.078443
-0.358234,1,21918.286834
-2.276432,6,21964.685422
-1.666846,4,21995.993388
-1.893488,5,22038.571218
-1.96724,5,22081.544041
-1.92683,5,22123.946098
-2.424536,7,22175.497153
-1.657796,4,22214.762216
-1.657661,4,22253.427414
-0.406457,1,22262.708872
-2.453696,6,22309.998158
-1.666187,4,22341.161616
-1.657782,4,22380.222406
-1.657769,4,22419.54147
-1.657767,4,22458.019868
-2.087682,5,22502.660371
-2.099867,5,22536.21828
-2.280224,5,22578.917395
-1.657629,4,22617.560837
-1.867763,5,22660.065065
-2.290685,5,22693.961671
-3.640825,8,22749.282133
-1.657876,4,22789.957241
-0.406731,1,22798.828899
-1.657874,4,22837.822017
-1.6576,4,22876.769215
-1.657734,4,22915.935841
-2.344082,5,22957.560818
-1.657728,4,22995.645154
-1.657857,4,23034.572117
-1.657854,4,23072.94826
-1.65797,4,23112.888998
-1.926546,5,23155.576835
-3.089286,6,23191.821837
-1.6577,4,23230.278492
-0.406552,1,23239.47829
-2.129877,5,23282.848484
-1.667313,4,23313.934539
-2.667923,7,23363.461522
-2.360547,6,23409.481828
-2.702261,6,23454.180066
-1.65781,4,23493.222684
-1.657804,4,23531.987352
-1.657678,4,23571.00498
