#{"t_start": 1554576078.382544, "env_id": "Baxter-v0"}
r,l,t
-1.652966,4,13698.207652
-1.643529,4,13728.403263
-2.828398,9,13772.739306
-2.738045,7,13811.837013
-2.093653,6,13847.217832
-2.708182,7,13879.825773
-2.677363,8,13921.539545
-1.955211,5,13954.940444
-2.495386,9,13998.178043
-1.646145,4,14029.129838
-1.868677,5,14062.419193
-1.877,5,14089.768335
-1.654429,4,14114.733573
-1.878388,5,14141.776821
-2.011419,5,14175.470606
-1.878205,5,14201.604073
-1.931353,5,14228.10817
-1.654431,4,14251.923865
-2.431448,6,14288.154706
-1.646083,4,14318.514419
-1.646316,4,14349.085585
-1.868713,5,14382.224083
-1.654298,4,14405.208956
-1.891435,5,14438.250066
-2.190771,5,14471.864159
-1.655329,4,14495.176726
-2.099205,6,14530.809734
-2.020159,5,14558.404148
-1.646152,4,14588.36538
-1.932425,5,14614.727445
-1.868657,5,14648.212478
-1.645968,4,14678.208089
-2.215224,6,14714.385404
-1.64611,4,14744.780741
-2.465682,7,14785.465668
-2.331295,7,14823.965466
-3.243878,8,14859.022227
-2.492498,6,14895.513615
-1.655225,4,14919.5032
-2.192305,6,14955.777954
-1.646067,4,14985.434317
-1.646057,4,15015.763546
-2.574454,6,15052.037067
-1.645914,4,15082.49709
-1.891102,5,15115.17125
-2.317337,5,15147.59971
-1.656454,4,15171.250354
-1.646023,4,15200.542715
-1.921216,5,15233.935312
-1.654134,4,15257.507933
-1.645997,4,15287.447193
-1.645867,4,15317.034597
-2.024019,5,15343.845217
-1.921158,5,15376.862166
-2.057262,6,15412.500199
-1.645975,4,15441.373646
-2.022381,5,15468.391346
-2.227948,6,15502.894137
-1.646059,4,15533.484033
-2.317362,5,15565.924058
-1.656349,4,15589.773464
-1.877948,5,15616.079416
-1.900177,5,15643.138103
-1.868242,5,15676.499943
-1.653991,4,15700.99424
-1.655163,4,15725.332718
-2.193895,6,15755.81034
-1.654145,4,15779.517087
-1.970318,5,15805.583693
-1.645876,4,15835.556415
-1.645861,4,15866.028099
-1.655045,4,15890.044937
-2.012326,5,15923.887271
-1.645849,4,15954.606414
-1.932026,5,15980.67898
-1.891111,5,16013.904749
-1.653947,4,16037.80758
-1.645818,4,16067.678672
-1.645692,4,16097.213462
-1.654974,4,16120.351892
-1.64581,4,16150.809984
-1.654944,4,16174.67582
-1.645635,4,16205.411336
-1.645844,4,16235.921574
-1.645721,4,16266.11821
-1.645704,4,16296.339505
-2.023705,5,16322.743809
-1.867732,5,16356.082112
-1.653679,4,16380.167155
-1.654895,4,16403.875207
-2.176251,6,16440.5696
-1.639287,4,16470.676715
-2.147411,5,16496.849887
-1.913538,5,16530.407817
-2.010754,5,16557.694337
-1.63905,4,16588.080393
-2.151832,6,16623.628448
-1.639098,4,16653.917812
-1.639186,4,16683.610073
-2.184056,5,16717.515561
-1.648092,4,16740.40505
-1.648189,4,16764.491299
-1.648166,4,16787.917987
-1.64269,4,16810.846626
-1.628833,4,16840.386339
-1.912444,5,16866.579008
-1.628699,4,16897.178915
-1.628765,4,16927.383267
-1.859612,5,16953.774889
-1.628731,4,16984.669959
-2.175536,5,17017.636533
-1.628679,4,17047.723748
-1.628659,4,17078.181067
-1.62863,4,17108.933841
-1.628607,4,17139.822454
-1.628581,4,17170.729106
-1.637539,4,17194.630595
-1.628431,4,17225.46421
-1.628647,4,17255.637547
-1.882078,5,17281.53801
-2.232126,5,17314.411917
-1.883457,5,17340.30364
-1.628327,4,17370.22188
-1.628312,4,17400.951559
-1.997539,5,17427.730253
-1.63741,4,17451.33706
-1.628201,4,17481.311149
-1.628293,4,17511.913204
-1.628045,4,17542.086692
-1.62825,4,17572.385235
-1.637183,4,17595.619508
-1.628176,4,17625.16116
-1.849708,5,17658.452988
-1.627929,4,17688.53814
-1.628004,4,17718.620679
-1.637122,4,17741.921942
-1.637172,4,17765.8136
-1.637138,4,17789.482494
-1.627921,4,17819.774924
-1.626997,4,17849.690279
-1.624021,4,17880.01308
