#{"t_start": 1553110541.9346864, "env_id": "Baxter-v0"}
r,l,t
-3.087436,14,18078.862224
-8.613132,20,18155.244167
-3.349818,10,18203.459405
-4.001645,12,18256.607535
-11.641961,27,18353.36604
-5.974454,25,18443.325324
-7.485048,28,18536.837419
-4.277326,10,18584.8327
-14.549379,31,18671.822875
-5.067408,17,18741.701794
-6.431444,21,18821.441328
-9.028082,22,18905.57143
-2.818246,8,18939.970452
-2.174857,7,18977.684856
-2.981578,10,19026.404571
-7.265233,22,19106.626367
-6.788008,17,19173.906541
-3.442674,10,19220.88005
-14.330862,37,19348.658176
-8.139363,22,19424.735029
-0.463004,1,19430.753284
-11.518034,25,19514.627958
-4.015027,9,19558.983221
-4.490039,13,19614.283269
-18.261682,37,19724.295839
-10.276687,24,19817.061287
-18.045122,31,19906.396679
-7.873966,21,19985.64658
-17.972218,50,20117.936908
-17.407155,43,20251.49961
-2.471279,10,20297.568924
-6.550563,19,20362.911985
-4.038689,13,20419.117899
-3.572047,12,20472.716573
-2.852496,10,20513.16485
-5.831243,21,20586.577054
-5.368221,17,20655.364931
-6.455043,25,20745.627794
-4.295627,12,20792.709897
-3.953459,11,20836.044975
-10.980173,38,20962.264176
-4.433411,14,21020.95274
-13.034254,34,21128.434981
-3.467032,14,21186.263397
-5.068084,13,21237.495241
-5.555971,22,21316.816294
-3.471118,11,21368.338825
-6.231129,19,21435.612296
-10.037,48,21592.531651
-8.650752,21,21672.492854
-8.961555,20,21724.197752
-6.937625,23,21805.085732
-12.469145,40,21907.166806
-9.914359,28,21986.651748
-6.374962,22,22064.645438
-2.093475,8,22105.235026
-1.542289,5,22137.705517
-2.075368,8,22172.562913
-4.698081,16,22225.060169
-11.570343,37,22318.100498
-3.485082,13,22374.129077
-7.466852,18,22449.192098
-3.925983,13,22506.772896
-4.041351,12,22561.917994
-3.797735,10,22608.813434
-22.546961,53,22783.311479
-2.870845,11,22834.335163
-1.928857,8,22869.519177
-5.134892,11,22914.398965
-5.166266,12,22962.085808
-3.267893,11,23012.693036
-4.557212,17,23081.243739
-5.004294,18,23152.226029
-2.029043,7,23184.964635
-12.193586,35,23304.867831
-6.005209,17,23374.384259
-11.273495,25,23462.042769
-6.662307,19,23536.660062
-4.793313,26,23626.881077
-8.111631,23,23702.133821
-6.306333,15,23764.866331
-2.025338,7,23803.767941
-2.752543,11,23855.548591
-3.514438,17,23920.109601
-6.585875,27,24016.215555
-2.431249,9,24056.469819
-4.068222,13,24112.17953
-9.729117,32,24215.61913
-5.249958,16,24282.328944
-7.05108,23,24362.984481
-4.511001,19,24437.239465
-3.282589,13,24493.055758
-4.910241,16,24560.612854
-9.62736,34,24677.861014
-5.551699,20,24757.115392
-2.928557,9,24802.284172
-4.396812,11,24852.481987
-4.818983,17,24920.589784
-6.703645,18,24984.871934
-3.336985,10,25033.719613
-10.914296,22,25115.269476
-3.059111,9,25159.560641
-8.471819,25,25245.434143
-7.093459,29,25345.943207
-2.586366,14,25406.301418
-3.169782,9,25452.60039
-3.716054,18,25522.426141
-4.910139,14,25582.356384
-5.406122,17,25652.077289
-2.572107,9,25697.056807
-29.746942,101,25810.343033
-3.15307,12,25858.798546
-6.620005,18,25929.082631
-6.639448,19,25996.353597
-7.309808,28,26092.700521
-2.77867,12,26141.73984
-3.672031,11,26188.411475
-10.967744,36,26310.734276
-8.191456,28,26410.613944
-3.73298,14,26474.099283
-10.927246,27,26571.106261
-10.935258,28,26676.093401
-5.918395,18,26751.892994
-3.015302,12,26806.78537
-10.172881,25,26904.860508
-3.511047,13,26963.822449
-5.73106,14,27023.400394
-5.930383,20,27105.353378
-13.539545,26,27202.215462
-7.664466,25,27292.406819
-10.829924,32,27390.528341
-2.633305,9,27434.379364
-5.94344,18,27504.34699
-5.841729,18,27578.883071
-6.478035,17,27649.407248
-7.441776,16,27710.192752
-6.340783,17,27782.302015
-9.345038,25,27878.801462
-7.455382,21,27960.144714
-4.790301,13,28013.669752
-13.632301,32,28123.603871
-14.346319,30,28211.870997
-5.518732,18,28286.53018
-4.543158,14,28348.614843
-3.688117,17,28416.524283
-3.110843,18,28483.564946
-4.105391,14,28538.840155
-12.139966,27,28641.558835
-3.564551,12,28697.652133
-4.762116,18,28764.76066
-13.863205,27,28859.37873
-5.084859,15,28923.431667
-2.487206,8,28965.598891
-2.636015,10,29009.651341
-5.29278,14,29064.719206
-5.96502,22,29152.300708
-10.4472,25,29249.103775
-12.146442,36,29376.697366
-9.19901,17,29450.559139
-4.343827,14,29505.138029
-10.733153,24,29596.878857
-7.551432,19,29669.020836
-3.349758,11,29719.96022
-3.262506,11,29772.79333
-6.923751,23,29862.637012
-3.815788,17,29931.224337
-7.174301,21,30013.743919
-5.623759,19,30086.067902
-5.10107,20,30167.572062
-2.449541,12,30221.679938
-4.985602,18,30297.44995
-6.498903,19,30374.083814
-6.0771,16,30438.985355
-7.286209,20,30512.14814
-5.25581,16,30581.123922
-3.426669,12,30635.457231
-19.613624,40,30735.181825
-4.771991,14,30798.78996
-4.23729,16,30858.726284
-3.501048,14,30919.881036
-5.943292,18,30995.828213
-4.727869,17,31067.06111
-3.469027,13,31126.123111
-2.497141,10,31168.338856
-3.025254,11,31220.97013
-3.386125,10,31270.479345
-4.67982,18,31344.209242
-2.531854,11,31397.251505
-5.969467,15,31462.169309
-3.246901,12,31511.229492
-2.574175,11,31563.013743
-5.042584,18,31640.618099
-3.076718,15,31705.059047
-3.208812,14,31757.59653
-2.427657,10,31805.903326
-4.919204,17,31878.515985
-5.476875,16,31947.636134
-3.109773,15,32010.133533
-3.478795,13,32067.143808
-3.242631,13,32120.61358
-3.144349,14,32175.947402
-3.014016,11,32223.324733
-6.690677,18,32300.819433
-4.395872,13,32359.335254
-3.764194,13,32417.758757
-2.449556,10,32459.806569
-3.103414,14,32519.341845
-3.471493,14,32581.979742
-2.813589,11,32634.052763
-3.882814,12,32690.442827
-3.512295,11,32736.397531
-4.422242,14,32797.643441
-2.576989,10,32845.838265
-3.758641,16,32911.208096
-6.822042,19,32986.463883
-4.26882,14,33047.671312
-3.458725,13,33099.638178
-3.274735,12,33153.972812
-2.647279,10,33194.955581
-3.171314,10,33243.84058
-3.311588,12,33292.481395
-2.934007,11,33344.05911
-2.87868,12,33397.429095
-2.721981,10,33444.997142
-3.754303,12,33492.501948
-5.654277,17,33561.862634
-4.508017,13,33611.670825
-3.437751,11,33661.3153
-6.177256,17,33720.885754
-3.928903,13,33778.88396
-2.928747,12,33827.966205
-3.380798,14,33881.709287
-2.693926,10,33922.723816
-3.709662,13,33980.452233
-3.689015,13,34029.010166
-3.378163,13,34087.290449
-4.877021,13,34143.21848
-3.380086,12,34199.002326
-3.1042,11,34243.700245
-3.418086,12,34293.021964
-3.112784,11,34339.417658
-3.234108,13,34398.68185
-3.330302,12,34455.467137
-2.917407,10,34504.448848
-0.152743,1,34510.727829
-3.581547,11,34561.842306
-3.775414,12,34609.337568
-3.86305,13,34666.969612
-3.38842,11,34712.806076
-3.96783,12,34769.237451
-2.896286,10,34811.701304
-2.853843,10,34853.789325
-4.682624,13,34905.202646
-2.842308,9,34945.164448
-3.159753,11,34995.542968
-3.528681,12,35044.223431
-3.094726,11,35096.309056
-6.857983,17,35160.762854
-3.221027,12,35209.120645
-3.306562,11,35260.882905
-2.986833,11,35313.287359
-2.870653,9,35351.769121
-2.90363,10,35400.617824
-3.304786,12,35450.850348
-3.054868,11,35501.98878
-3.32659,12,35556.308997
-2.893548,9,35596.318208
-3.054466,11,35640.368338
-2.932866,10,35688.100497
-2.969803,10,35736.908932
-4.132066,12,35789.326019
-3.820128,11,35839.297418
-3.697745,12,35895.10466
-2.934618,10,35942.897563
-3.134145,11,35995.485515
-2.802716,9,36033.816707
-3.053108,11,36085.033461
-3.182949,10,36135.458268
-3.322348,10,36184.223019
-2.668463,8,36226.972898
-3.127687,10,36277.063879
-4.194964,12,36335.242858
-3.340094,12,36382.104172
-2.80951,9,36427.661483
-3.507609,11,36473.606269
-3.10565,10,36523.573775
-2.668101,8,36566.409597
-3.646405,11,36613.63359
-3.828182,11,36659.04165
-3.219869,11,36709.835497
-3.322297,10,36758.784021
-3.110917,10,36801.177524
-2.809643,9,36847.084405
-4.205932,11,36898.305591
-3.522439,10,36940.349771
-2.887142,9,36986.599844
-3.768666,12,37041.771031
-3.328699,11,37093.849463
-2.911684,9,37133.784296
-2.700659,8,37176.084804
-3.143125,11,37228.669827
-3.670124,12,37282.327304
-2.903945,9,37329.237065
-3.08205,11,37379.973413
-2.980911,9,37426.497319
-3.423649,11,37478.845851
-3.255947,10,37526.876019
-3.107838,10,37575.868457
-3.338893,10,37623.323956
-2.989769,10,37671.316011
-3.024048,10,37720.253755
-3.493981,11,37765.872587
-2.852346,9,37810.592665
-3.019511,10,37852.449699
-2.707098,8,37895.01238
-3.803705,12,37949.699478
-2.852272,9,37995.379866
-3.218068,11,38048.029607
-3.029525,10,38096.533713
-3.037174,10,38138.820558
-3.001393,10,38186.447834
-3.035796,10,38235.988652
-3.90406,10,38284.31548
-2.730938,8,38326.457056
-3.577287,10,38374.455759
-2.863255,9,38419.614084
-2.754088,8,38462.471534
-3.876648,12,38510.749178
-2.716989,8,38553.531792
-2.905532,8,38597.537178
-0.255153,1,38603.505533
-2.865428,9,38641.585364
-5.568387,13,38691.028771
-3.11593,9,38738.326684
-3.541899,10,38788.720284
-2.716962,8,38830.485406
-3.049064,10,38879.494791
-3.000329,10,38920.500804
-3.133777,9,38965.198674
-2.717143,8,39007.792858
-2.716964,8,39051.139245
-2.71684,8,39093.724897
-3.763487,10,39135.465934
-2.716825,8,39177.854478
-2.717,8,39220.047368
-2.987947,9,39259.945095
-3.058655,10,39300.421737
-3.006366,8,39342.950696
-2.863304,9,39387.795748
-3.014514,9,39426.990933
-2.863305,9,39472.883482
-3.001347,10,39520.618555
-3.191681,9,39565.61855
-2.863348,9,39609.834744
-3.010618,9,39655.647656
-3.574213,11,39707.404325
-3.168584,10,39756.08775
-3.400612,10,39797.5521
-0.245028,1,39803.758706
-3.029728,10,39852.204276
-2.731095,8,39895.699967
-3.232238,10,39938.329783
-2.865693,9,39977.577335
-3.040796,9,40024.571733
-2.716991,8,40067.388622
-3.153644,10,40110.07896
-2.905644,8,40154.397934
-2.823866,8,40197.521497
-2.863422,9,40242.665361
-3.14994,10,40290.429682
-3.030501,9,40330.685277
-3.025544,9,40377.679942
-3.140077,9,40425.629505
-3.408218,10,40467.784058
-3.470755,10,40517.717677
-3.057487,10,40567.636744
-2.550204,7,40607.37716
-2.863341,9,40653.108526
-3.130196,11,40703.638005
-3.042899,10,40751.960453
-2.553906,7,40792.107647
-3.039555,10,40834.277801
-3.181018,9,40880.560393
-2.725912,8,40917.241561
-2.721627,8,40960.397231
-2.944994,9,41007.056176
-2.721784,8,41050.272649
-2.868942,9,41096.160716
-2.683056,7,41137.791956
-2.721776,8,41190.638175
-2.944486,9,41230.388097
-2.868881,9,41275.160004
-2.554237,7,41315.373037
-2.721578,8,41358.226643
-2.778415,8,41401.087207
-2.94491,9,41447.083709
-2.876481,9,41492.733565
-3.015016,9,41539.968941
-2.721738,8,41582.569985
-3.753267,13,41640.649168
-2.870616,9,41679.618662
-2.721842,8,41721.89125
-2.959838,9,41760.784167
-2.726065,8,41796.527048
-2.726345,8,41832.100743
-2.941765,9,41878.676659
-2.871338,9,41918.516966
-2.879596,8,41962.638857
-2.722024,8,42004.893037
-2.868849,9,42050.465839
-2.721905,8,42092.984786
-2.726312,8,42128.882864
-3.105023,9,42177.11346
-2.727062,8,42213.194519
-2.895065,9,42248.959035
-2.554381,7,42288.7977
-2.554528,7,42329.207845
-2.829029,8,42373.470087
-2.554416,7,42413.920514
-2.727909,8,42450.056062
-2.726742,8,42486.875872
-2.741445,8,42522.205148
-2.560174,7,42556.349312
-2.721924,8,42599.250555
-2.5602,7,42632.49128
-3.126466,9,42679.170999
-2.554635,7,42719.214973
-2.358697,6,42756.479248
-2.366825,6,42787.57422
-2.554702,7,42828.135999
-3.046256,9,42875.390927
-2.886598,8,42913.647958
-3.025505,8,42958.576529
-2.800481,8,42995.034741
-2.824567,8,43038.032773
-2.722425,8,43080.6711
-2.741561,7,43122.082161
-2.555391,7,43162.342465
-2.561414,7,43195.433952
-2.555097,7,43235.349959
-3.094774,8,43279.373281
-2.562738,7,43312.674505
-2.5617,7,43346.092527
-2.554864,7,43386.367959
-2.561476,7,43419.789071
-2.555092,7,43460.802796
-2.691086,7,43501.791982
-2.562764,7,43535.300688
-2.72873,8,43570.665654
-2.722743,8,43612.995067
-2.560687,7,43645.976063
-2.55524,7,43686.877077
-2.728374,8,43723.250684
-2.359283,6,43760.750734
-2.555459,7,43801.02654
-2.129685,5,43835.742231
-2.392589,6,43866.292575
-2.555527,7,43906.608331
-2.359371,6,43944.229946
-2.383048,6,43981.695703
-2.367556,6,44012.218445
-2.563416,7,44045.413613
-2.39069,6,44075.491653
-2.137746,5,44103.314301
-2.695537,7,44137.407265
-2.367735,6,44168.332805
-2.742345,7,44209.379212
-1.870096,4,44234.200055
-2.548539,6,44263.746865
-2.369126,6,44293.095031
-3.00688,8,44335.078154
-2.130019,5,44368.887961
-2.7367,7,44410.325368
-1.870175,4,44435.735016
-2.359872,6,44472.255938
-2.289398,5,44507.19082
-2.130037,5,44541.496354
-1.871033,4,44566.696049
-2.129899,5,44600.38325
-2.139192,5,44627.769069
-1.86277,4,44660.157557
-2.370717,6,44690.49499
-1.87024,4,44715.727209
-2.29466,5,44750.871516
-2.130146,5,44784.805163
-1.862692,4,44816.45156
-1.8627,4,44847.659493
-2.385489,5,44883.852204
-1.862707,4,44915.648975
-2.385216,5,44950.928025
-1.872475,4,44976.006653
-1.872412,4,45001.261278
-1.863044,4,45032.276274
-1.862905,4,45064.393077
-1.872343,4,45089.065006
-2.30112,5,45117.792373
-1.872579,4,45142.84859
-2.140706,5,45170.6848
-2.139394,5,45198.304316
-1.871414,4,45223.431716
-2.1407,5,45251.356032
-1.87139,4,45276.470459
-1.872559,4,45301.210347
-1.862912,4,45332.927134
-2.130248,5,45367.367731
-1.871355,4,45392.377329
-2.301253,5,45420.650028
-2.549483,6,45452.402586
-2.156998,5,45486.591776
-2.139391,5,45515.018045
-2.130339,5,45549.439645
-2.139381,5,45577.604846
-2.369726,6,45608.332241
-2.368469,6,45638.940271
-1.870543,4,45663.902639
-1.872679,4,45688.254596
-2.140991,5,45716.532912
-1.871589,4,45740.983468
-1.872723,4,45765.262723
-2.141012,5,45793.147672
-2.564333,6,45830.861601
-1.863118,4,45862.444884
-2.130526,5,45897.074072
-0.415103,1,45904.355227
-2.130695,5,45939.621316
-1.86315,4,45971.747036
-2.397138,5,45999.29913
-1.863423,4,46030.172141
-1.863161,4,46060.497442
-1.863445,4,46092.343182
-1.872763,4,46116.428456
-1.872915,4,46140.288873
-1.863484,4,46171.10769
-1.863245,4,46203.214997
-1.872875,4,46227.730655
-1.872947,4,46252.70428
-1.872915,4,46277.374878
-1.863403,4,46308.961824
-1.863426,4,46339.9157
-1.872851,4,46365.216044
-1.863315,4,46396.895613
-1.872859,4,46420.646686
-1.863507,4,46450.656334
-1.872914,4,46474.964815
-1.873014,4,46499.283557
-1.863478,4,46530.298615
-2.201818,5,46557.805323
-1.863375,4,46589.774839
-1.86352,4,46621.30252
-1.872961,4,46646.366401
-1.863546,4,46677.647332
-1.863453,4,46708.755354
-1.872986,4,46734.42566
-1.863594,4,46765.263943
-2.471668,5,46800.180498
-2.142862,5,46828.361947
-1.863487,4,46860.599214
-1.863503,4,46891.778571
-2.131141,5,46926.267616
-1.863651,4,46957.612457
-1.8635,4,46989.132336
-1.863685,4,47021.165909
-1.863544,4,47052.559152
-1.863578,4,47084.293118
-1.863819,4,47116.702243
-1.873128,4,47141.559348
-1.873256,4,47166.497775
-1.873282,4,47191.535447
-1.873319,4,47216.714179
-1.863745,4,47248.107051
-1.863876,4,47279.981472
-1.86365,4,47312.021472
-1.863907,4,47344.209418
-1.863682,4,47375.883035
-1.863705,4,47407.643778
-1.863809,4,47439.419959
-1.873268,4,47463.801281
-1.86385,4,47495.246785
-2.131556,5,47530.202384
-1.872196,4,47554.687783
-1.863869,4,47586.15425
-1.873299,4,47611.064457
-2.287252,5,47646.193583
-1.863871,4,47677.828053
-1.863757,4,47709.002968
-1.873324,4,47733.134576
-1.863869,4,47764.362955
-1.863758,4,47795.192703
-1.863965,4,47827.116624
-1.873305,4,47852.011752
-1.873441,4,47876.497096
-1.863865,4,47908.610642
-1.86374,4,47940.617463
-1.863864,4,47972.30473
-1.863744,4,48003.960761
-1.863866,4,48035.028646
-1.864003,4,48066.318111
-1.863747,4,48097.831029
-1.873282,4,48122.007742
-1.863992,4,48153.492739
-2.157852,5,48187.561152
-1.863861,4,48218.781314
-1.863843,4,48249.983561
-1.863861,4,48281.420232
-1.873291,4,48305.970305
-1.863867,4,48337.82261
-1.863746,4,48369.487261
-1.863871,4,48401.362142
-1.863874,4,48433.493057
-1.873316,4,48458.365994
-1.873438,4,48482.957358
-1.863878,4,48514.343135
-1.863863,4,48546.196859
-1.863875,4,48577.651715
-1.863867,4,48609.640779
-1.873365,4,48633.955941
-1.863898,4,48665.567475
-1.873319,4,48690.309045
-1.873437,4,48715.385668
-2.141804,5,48743.528054
-1.863867,4,48775.151959
-1.873281,4,48799.919658
-1.863876,4,48831.764797
-2.141659,5,48860.184968
