#{"t_start": 1549580837.2093265, "env_id": "KukaButtonGymEnv-v0"}
r,l,t
5,320,71.999521
5,318,97.801299
5,299,123.276554
-1,347,152.364074
5,386,183.554752
5,300,207.751865
5,340,235.806242
5,316,261.004012
